1.076400732994079590e+01,1.521713714599609375e+02
1.088468170166015625e+01,1.567121582031250000e+02
1.100465106964111328e+01,1.506115875244140625e+02
1.115483617782592773e+01,1.512709045410156250e+02
1.127456283569335938e+01,1.504339904785156250e+02
1.139456677436828613e+01,1.500213928222656250e+02
1.151521563529968262e+01,1.507297821044921875e+02
1.163523268699645996e+01,1.502116546630859375e+02
1.175575637817382812e+01,1.528720092773437500e+02
1.187569904327392578e+01,1.514206695556640625e+02
1.202518606185913086e+01,1.529230957031250000e+02
1.214483857154846191e+01,1.495130462646484375e+02
1.226555800437927246e+01,1.550230255126953125e+02
1.238527321815490723e+01,1.481311950683593750e+02
1.250573158264160156e+01,1.541302032470703125e+02
1.262581610679626465e+01,1.462850494384765625e+02
1.277648067474365234e+01,1.562754669189453125e+02
1.289627695083618164e+01,1.517326507568359375e+02
1.301640772819519043e+01,1.520861053466796875e+02
1.313662219047546387e+01,1.499270172119140625e+02
1.325623512268066406e+01,1.502949829101562500e+02
1.337676692008972168e+01,1.509929351806640625e+02
1.352648043632507324e+01,1.512747039794921875e+02
1.364714312553405762e+01,1.512861175537109375e+02
1.376724410057067871e+01,1.558787384033203125e+02
1.388705992698669434e+01,1.510930480957031250e+02
1.400729942321777344e+01,1.520494689941406250e+02
1.412745070457458496e+01,1.484447784423828125e+02
1.427736425399780273e+01,1.546214752197265625e+02
1.439761757850646973e+01,1.500849151611328125e+02
1.451754140853881836e+01,1.545010070800781250e+02
1.463775920867919922e+01,1.507246856689453125e+02
1.475792860984802246e+01,1.513094635009765625e+02
1.487775611877441406e+01,1.491720428466796875e+02
1.499806833267211914e+01,1.512975311279296875e+02
1.514818406105041504e+01,1.524697570800781250e+02
1.526871871948242188e+01,1.552358856201171875e+02
1.538852286338806152e+01,1.510254058837890625e+02
1.550859618186950684e+01,1.533451232910156250e+02
1.562883639335632324e+01,1.519413757324218750e+02
1.574842619895935059e+01,1.485107574462890625e+02
1.589873027801513672e+01,1.469020996093750000e+02
1.601932406425476074e+01,1.522434387207031250e+02
1.613919281959533691e+01,1.525456237792968750e+02
1.625918745994567871e+01,1.519845886230468750e+02
1.637916827201843262e+01,1.511080932617187500e+02
1.649929881095886230e+01,1.513376617431640625e+02
1.664953351020812988e+01,1.489379882812500000e+02
1.676942729949951172e+01,1.509828186035156250e+02
1.688916349411010742e+01,1.506963806152343750e+02
1.700948214530944824e+01,1.511442260742187500e+02
1.713018274307250977e+01,1.538144836425781250e+02
1.725031495094299316e+01,1.542884216308593750e+02
1.737048792839050293e+01,1.493056488037109375e+02
1.751994609832763672e+01,1.532764892578125000e+02
1.763999938964843750e+01,1.449405059814453125e+02
1.776067638397216797e+01,1.529806976318359375e+02
1.788063621520996094e+01,1.497769775390625000e+02
1.800106334686279297e+01,1.496390075683593750e+02
1.812094712257385254e+01,1.480144500732421875e+02
1.827093529701232910e+01,1.565071258544921875e+02
1.839095306396484375e+01,1.511936187744140625e+02
1.851155805587768555e+01,1.513135833740234375e+02
1.863165807723999023e+01,1.520050048828125000e+02
1.875130057334899902e+01,1.510459594726562500e+02
1.887206459045410156e+01,1.536198730468750000e+02
1.902169895172119141e+01,1.532442321777343750e+02
1.914192104339599609e+01,1.462880859375000000e+02
1.926186943054199219e+01,1.520057678222656250e+02
1.938243818283081055e+01,1.529198760986328125e+02
1.950167417526245117e+01,1.510490417480468750e+02
1.962179255485534668e+01,1.534416656494140625e+02
1.977218127250671387e+01,1.521372833251953125e+02
1.989269113540649414e+01,1.521926116943359375e+02
2.001276779174804688e+01,1.511627349853515625e+02
2.013244581222534180e+01,1.493666381835937500e+02
2.025288915634155273e+01,1.528631439208984375e+02
2.037304496765136719e+01,1.516720733642578125e+02
2.049343347549438477e+01,1.528620147705078125e+02
2.064265441894531250e+01,1.475700378417968750e+02
2.076355957984924316e+01,1.526964874267578125e+02
2.088361907005310059e+01,1.550622100830078125e+02
2.100370669364929199e+01,1.502133789062500000e+02
2.112331724166870117e+01,1.463220214843750000e+02
2.124379301071166992e+01,1.520559692382812500e+02
2.139392924308776855e+01,1.536142120361328125e+02
2.151386499404907227e+01,1.551391143798828125e+02
2.163371062278747559e+01,1.545055847167968750e+02
2.175355935096740723e+01,1.507206268310546875e+02
2.187452340126037598e+01,1.531606445312500000e+02
2.199463582038879395e+01,1.487308044433593750e+02
2.214481258392333984e+01,1.560331726074218750e+02
2.226477789878845215e+01,1.545071105957031250e+02
2.238510203361511230e+01,1.532104492187500000e+02
2.250486326217651367e+01,1.517480316162109375e+02
2.262508821487426758e+01,1.504200439453125000e+02
2.274452805519104004e+01,1.520734863281250000e+02
2.289510345458984375e+01,1.536222381591796875e+02
2.301536631584167480e+01,1.485730743408203125e+02
2.313535141944885254e+01,1.526320953369140625e+02
2.325541305541992188e+01,1.528101501464843750e+02
2.337537312507629395e+01,1.504421539306640625e+02
2.349542045593261719e+01,1.473479461669921875e+02
2.364540147781372070e+01,1.466260070800781250e+02
2.376605248451232910e+01,1.535642547607421875e+02
2.388628268241882324e+01,1.535168151855468750e+02
2.400610709190368652e+01,1.496135253906250000e+02
2.412627410888671875e+01,1.495820465087890625e+02
2.424649953842163086e+01,1.494397583007812500e+02
2.436606907844543457e+01,1.507383575439453125e+02
2.451615405082702637e+01,1.499724121093750000e+02
2.463681411743164062e+01,1.540830230712890625e+02
2.475654220581054688e+01,1.524862060546875000e+02
2.487662053108215332e+01,1.510566101074218750e+02
2.499660301208496094e+01,1.525652923583984375e+02
2.511665463447570801e+01,1.516890869140625000e+02
2.526766371726989746e+01,1.533346862792968750e+02
2.538770008087158203e+01,1.531417694091796875e+02
2.550733613967895508e+01,1.496727294921875000e+02
2.562769746780395508e+01,1.517852478027343750e+02
2.574761295318603516e+01,1.560438842773437500e+02
2.586769747734069824e+01,1.512207031250000000e+02
2.601774024963378906e+01,1.545020294189453125e+02
2.613820719718933105e+01,1.503997802734375000e+02
2.625809097290039062e+01,1.519631805419921875e+02
2.637856698036193848e+01,1.543667907714843750e+02
2.649863815307617188e+01,1.511651306152343750e+02
2.661892175674438477e+01,1.494151611328125000e+02
2.673865222930908203e+01,1.513162384033203125e+02
2.688865542411804199e+01,1.500700225830078125e+02
2.700859618186950684e+01,1.540495758056640625e+02
2.712839484214782715e+01,1.496888732910156250e+02
2.724930977821350098e+01,1.501858978271484375e+02
2.736890196800231934e+01,1.561188201904296875e+02
2.748886394500732422e+01,1.517280120849609375e+02
2.763967394828796387e+01,1.514721984863281250e+02
2.775961160659790039e+01,1.520541076660156250e+02
2.787997627258300781e+01,1.495520629882812500e+02
2.800003004074096680e+01,1.498110198974609375e+02
2.811993241310119629e+01,1.534870758056640625e+02
2.824028944969177246e+01,1.509251251220703125e+02
2.839048099517822266e+01,1.532170867919921875e+02
2.850975394248962402e+01,1.526943206787109375e+02
2.862993216514587402e+01,1.507295227050781250e+02
2.875064039230346680e+01,1.486453552246093750e+02
2.887073826789855957e+01,1.535732727050781250e+02
2.899100685119628906e+01,1.522608337402343750e+02
2.914064407348632812e+01,1.584767150878906250e+02
2.926148772239685059e+01,1.512467346191406250e+02
2.938076448440551758e+01,1.532637939453125000e+02
2.950076651573181152e+01,1.515680541992187500e+02
2.962067794799804688e+01,1.510335083007812500e+02
2.974112558364868164e+01,1.551878967285156250e+02
2.986126995086669922e+01,1.532948760986328125e+02
3.001186513900756836e+01,1.519935455322265625e+02
3.013189744949340820e+01,1.511959533691406250e+02
3.025163936614990234e+01,1.508203887939453125e+02
3.037206625938415527e+01,1.496482391357421875e+02
3.049201250076293945e+01,1.549431762695312500e+02
3.061175060272216797e+01,1.537784881591796875e+02
3.076180529594421387e+01,1.549728393554687500e+02
3.088248944282531738e+01,1.496235046386718750e+02
3.100280809402465820e+01,1.542178039550781250e+02
3.112233591079711914e+01,1.518315582275390625e+02
3.124266338348388672e+01,1.520022583007812500e+02
3.136261606216430664e+01,1.516721954345703125e+02
3.151268196105957031e+01,1.520337371826171875e+02
3.163283562660217285e+01,1.529187469482421875e+02
3.175327301025390625e+01,1.488618164062500000e+02
3.187367248535156250e+01,1.529242706298828125e+02
3.199324250221252441e+01,1.530632476806640625e+02
3.211345982551574707e+01,1.555600128173828125e+02
3.226335716247558594e+01,1.532542724609375000e+02
3.238410830497741699e+01,1.523847503662109375e+02
3.250387811660766602e+01,1.485008392333984375e+02
3.262390661239624023e+01,1.566134948730468750e+02
3.274373960494995117e+01,1.537263641357421875e+02
3.286460995674133301e+01,1.505345458984375000e+02
3.301400399208068848e+01,1.513309783935546875e+02
3.313459706306457520e+01,1.494074707031250000e+02
3.325428056716918945e+01,1.543466949462890625e+02
3.337508654594421387e+01,1.543965911865234375e+02
3.349503064155578613e+01,1.528085327148437500e+02
3.361471652984619141e+01,1.508997802734375000e+02
3.373557066917419434e+01,1.543469848632812500e+02
3.388484048843383789e+01,1.528256378173828125e+02
3.400561141967773438e+01,1.515218658447265625e+02
3.412546014785766602e+01,1.508768005371093750e+02
3.424540138244628906e+01,1.555257110595703125e+02
3.436573362350463867e+01,1.509171752929687500e+02
3.448611330986022949e+01,1.490114288330078125e+02
3.463532948493957520e+01,1.485866851806640625e+02
3.475590801239013672e+01,1.515779876708984375e+02
3.487570786476135254e+01,1.525930633544921875e+02
3.499645781517028809e+01,1.505818176269531250e+02
3.511616301536560059e+01,1.513707122802734375e+02
3.523593735694885254e+01,1.518777160644531250e+02
3.538697910308837891e+01,1.522588806152343750e+02
3.550619053840637207e+01,1.478770294189453125e+02
3.562669825553894043e+01,1.531341094970703125e+02
3.574698185920715332e+01,1.523946838378906250e+02
3.586729812622070312e+01,1.504689788818359375e+02
3.598737621307373047e+01,1.477505950927734375e+02
3.613692927360534668e+01,1.525442047119140625e+02
3.625730133056640625e+01,1.514146270751953125e+02
3.637735629081726074e+01,1.496897735595703125e+02
3.649732899665832520e+01,1.501852264404296875e+02
3.661797738075256348e+01,1.519948120117187500e+02
3.673719620704650879e+01,1.488957977294921875e+02
3.685734438896179199e+01,1.499818115234375000e+02
3.700826144218444824e+01,1.485389709472656250e+02
3.712833619117736816e+01,1.510399169921875000e+02
3.724858212471008301e+01,1.503028259277343750e+02
3.736806058883666992e+01,1.524658813476562500e+02
3.748817420005798340e+01,1.509952545166015625e+02
3.760818481445312500e+01,1.508686065673828125e+02
3.775883555412292480e+01,1.485289154052734375e+02
3.787863969802856445e+01,1.493983612060546875e+02
3.799840593338012695e+01,1.475935058593750000e+02
3.811859774589538574e+01,1.517890472412109375e+02
3.823915624618530273e+01,1.498267669677734375e+02
3.835934495925903320e+01,1.489234924316406250e+02
3.850895190238952637e+01,1.503774719238281250e+02
3.862927412986755371e+01,1.541985015869140625e+02
3.874959826469421387e+01,1.515960998535156250e+02
3.886956143379211426e+01,1.518807830810546875e+02
3.898966693878173828e+01,1.546271209716796875e+02
3.910984706878662109e+01,1.495868225097656250e+02
3.922995948791503906e+01,1.545099334716796875e+02
3.938048934936523438e+01,1.526612701416015625e+02
3.949991917610168457e+01,1.529678192138671875e+02
3.962046647071838379e+01,1.526346130371093750e+02
3.974066424369812012e+01,1.480568847656250000e+02
3.986082839965820312e+01,1.451555023193359375e+02
3.998012137413024902e+01,1.519901428222656250e+02
4.013088703155517578e+01,1.538212738037109375e+02
4.025082445144653320e+01,1.543092193603515625e+02
4.037081122398376465e+01,1.504061431884765625e+02
4.049099755287170410e+01,1.485096130371093750e+02
4.061150026321411133e+01,1.497534332275390625e+02
4.073154973983764648e+01,1.551080169677734375e+02
4.088140296936035156e+01,1.557692565917968750e+02
4.100121140480041504e+01,1.520357818603515625e+02
4.112176156044006348e+01,1.503196105957031250e+02
4.124164557456970215e+01,1.491646575927734375e+02
4.136195945739746094e+01,1.521315612792968750e+02
4.148220396041870117e+01,1.523118743896484375e+02
4.163205742835998535e+01,1.528510284423828125e+02
4.175279998779296875e+01,1.498749694824218750e+02
4.187209939956665039e+01,1.520780944824218750e+02
4.199227333068847656e+01,1.436299285888671875e+02
4.211278986930847168e+01,1.518253021240234375e+02
4.223293876647949219e+01,1.466123809814453125e+02
4.235229706764221191e+01,1.514192199707031250e+02
4.250288581848144531e+01,1.530335540771484375e+02
4.262255477905273438e+01,1.500623321533203125e+02
4.274342370033264160e+01,1.489980926513671875e+02
4.286367368698120117e+01,1.489639739990234375e+02
4.298355627059936523e+01,1.499669799804687500e+02
4.310321903228759766e+01,1.477234649658203125e+02
4.325368046760559082e+01,1.485116729736328125e+02
4.337365055084228516e+01,1.528630981445312500e+02
4.349379920959472656e+01,1.488057250976562500e+02
4.361348319053649902e+01,1.524194641113281250e+02
4.373439931869506836e+01,1.520630950927734375e+02
4.385432982444763184e+01,1.481705780029296875e+02
4.400389099121093750e+01,1.492645416259765625e+02
4.412403845787048340e+01,1.499578094482421875e+02
4.424485445022583008e+01,1.512762756347656250e+02
4.436501073837280273e+01,1.559674987792968750e+02
4.448499608039855957e+01,1.491367340087890625e+02
4.460510039329528809e+01,1.551617584228515625e+02
4.472508049011230469e+01,1.549482727050781250e+02
4.487461543083190918e+01,1.526687011718750000e+02
4.499514770507812500e+01,1.486342315673828125e+02
4.511562180519104004e+01,1.518549957275390625e+02
4.523523783683776855e+01,1.515451049804687500e+02
4.535550498962402344e+01,1.535350189208984375e+02
4.547565746307373047e+01,1.501964874267578125e+02
4.562572288513183594e+01,1.528556976318359375e+02
4.574546718597412109e+01,1.506341857910156250e+02
4.586595988273620605e+01,1.526383056640625000e+02
4.598581480979919434e+01,1.508575439453125000e+02
4.610612916946411133e+01,1.496198425292968750e+02
4.622645926475524902e+01,1.550762634277343750e+02
4.637660956382751465e+01,1.532552490234375000e+02
4.649675369262695312e+01,1.474244842529296875e+02
4.661641407012939453e+01,1.518185424804687500e+02
4.673667311668395996e+01,1.516344909667968750e+02
4.685644245147705078e+01,1.513691711425781250e+02
4.697660827636718750e+01,1.533236236572265625e+02
4.712748622894287109e+01,1.492784118652343750e+02
4.724742126464843750e+01,1.514413757324218750e+02
4.736748194694519043e+01,1.551583099365234375e+02
4.748744797706604004e+01,1.538647003173828125e+02
4.760756993293762207e+01,1.490822296142578125e+02
4.772748541831970215e+01,1.478594970703125000e+02
4.784799623489379883e+01,1.542813720703125000e+02
4.799824452400207520e+01,1.507531433105468750e+02
4.811761522293090820e+01,1.511044311523437500e+02
4.823782110214233398e+01,1.500074157714843750e+02
4.835785269737243652e+01,1.517587432861328125e+02
4.847825860977172852e+01,1.494247589111328125e+02
4.859837079048156738e+01,1.565334014892578125e+02
4.874823594093322754e+01,1.483509063720703125e+02
4.886894130706787109e+01,1.525335693359375000e+02
4.898877573013305664e+01,1.520717163085937500e+02
4.910862517356872559e+01,1.537911529541015625e+02
4.922876620292663574e+01,1.507143859863281250e+02
4.934870243072509766e+01,1.523139648437500000e+02
4.949934220314025879e+01,1.557097778320312500e+02
4.961963891983032227e+01,1.510766448974609375e+02
4.973962807655334473e+01,1.530294342041015625e+02
4.985980296134948730e+01,1.528486022949218750e+02
4.998003768920898438e+01,1.511110534667968750e+02
5.009955286979675293e+01,1.527027587890625000e+02
5.025030040740966797e+01,1.550946807861328125e+02
5.037019300460815430e+01,1.537792816162109375e+02
5.049015164375305176e+01,1.513857269287109375e+02
5.060978364944458008e+01,1.554756622314453125e+02
5.073030328750610352e+01,1.498795318603515625e+02
5.085030364990234375e+01,1.510384521484375000e+02
5.097019839286804199e+01,1.513065338134765625e+02
5.112076687812805176e+01,1.515055847167968750e+02
5.124082207679748535e+01,1.485406646728515625e+02
5.136101555824279785e+01,1.521201171875000000e+02
5.148099374771118164e+01,1.489488372802734375e+02
5.160108685493469238e+01,1.545805664062500000e+02
5.172143054008483887e+01,1.545414581298828125e+02
5.187150454521179199e+01,1.506140136718750000e+02
5.199152302742004395e+01,1.536066741943359375e+02
5.211189246177673340e+01,1.489508209228515625e+02
5.223226737976074219e+01,1.529112548828125000e+02
5.235216093063354492e+01,1.514359283447265625e+02
5.247174739837646484e+01,1.508377075195312500e+02
5.262230014801025391e+01,1.506938934326171875e+02
5.274255156517028809e+01,1.545124206542968750e+02
5.286238026618957520e+01,1.546892547607421875e+02
5.298287868499755859e+01,1.546585388183593750e+02
5.310218882560729980e+01,1.515155639648437500e+02
5.322265505790710449e+01,1.512090148925781250e+02
5.334324908256530762e+01,1.501062469482421875e+02
5.349284076690673828e+01,1.560938110351562500e+02
5.361281943321228027e+01,1.541484527587890625e+02
5.373281073570251465e+01,1.497551727294921875e+02
5.385328865051269531e+01,1.555235748291015625e+02
5.397314357757568359e+01,1.562941131591796875e+02
5.409318208694458008e+01,1.532482299804687500e+02
5.424345064163208008e+01,1.517415466308593750e+02
5.436375808715820312e+01,1.494500732421875000e+02
5.448419284820556641e+01,1.524721984863281250e+02
5.460376405715942383e+01,1.496604614257812500e+02
5.472360563278198242e+01,1.509230499267578125e+02
5.484392189979553223e+01,1.494400329589843750e+02
5.499472546577453613e+01,1.500478973388671875e+02
5.511486935615539551e+01,1.522014312744140625e+02
5.523435282707214355e+01,1.511299285888671875e+02
5.535450363159179688e+01,1.516555633544921875e+02
5.547433018684387207e+01,1.533444061279296875e+02
5.559421086311340332e+01,1.512580261230468750e+02
5.574543619155883789e+01,1.522153167724609375e+02
5.586556792259216309e+01,1.547207641601562500e+02
5.598489236831665039e+01,1.512099609375000000e+02
5.610562658309936523e+01,1.570309295654296875e+02
5.622544360160827637e+01,1.488969726562500000e+02
5.634556221961975098e+01,1.473453216552734375e+02
5.646559405326843262e+01,1.529529418945312500e+02
5.661567354202270508e+01,1.521990203857421875e+02
5.673545670509338379e+01,1.517096557617187500e+02
5.685585665702819824e+01,1.514156646728515625e+02
5.697560763359069824e+01,1.506882324218750000e+02
5.709650444984436035e+01,1.517785644531250000e+02
5.721640443801879883e+01,1.485178070068359375e+02
5.736666750907897949e+01,1.490309753417968750e+02
5.748659515380859375e+01,1.513347778320312500e+02
5.760663318634033203e+01,1.498285369873046875e+02
5.772659039497375488e+01,1.522126007080078125e+02
5.784641695022583008e+01,1.555418243408203125e+02
5.796757102012634277e+01,1.493788909912109375e+02
5.811746239662170410e+01,1.514039916992187500e+02
5.823750734329223633e+01,1.534874572753906250e+02
5.835718560218811035e+01,1.506428375244140625e+02
5.847702360153198242e+01,1.541174011230468750e+02
5.859737062454223633e+01,1.468465423583984375e+02
5.871722078323364258e+01,1.510869903564453125e+02
5.886749434471130371e+01,1.520555877685546875e+02
5.898856329917907715e+01,1.509977874755859375e+02
5.910799264907836914e+01,1.522468872070312500e+02
5.922867083549499512e+01,1.498272857666015625e+02
5.934835147857666016e+01,1.579278259277343750e+02
5.946853637695312500e+01,1.508753204345703125e+02
5.958882951736450195e+01,1.514690704345703125e+02
5.973893308639526367e+01,1.525778961181640625e+02
5.985903358459472656e+01,1.544480590820312500e+02
5.997915601730346680e+01,1.498418426513671875e+02
6.009850502014160156e+01,1.496358947753906250e+02
6.021937036514282227e+01,1.513117675781250000e+02
6.033948421478271484e+01,1.518238830566406250e+02
6.048931860923767090e+01,1.505716094970703125e+02
6.060972094535827637e+01,1.524850311279296875e+02
6.073004412651062012e+01,1.510520019531250000e+02
6.084972548484802246e+01,1.464373016357421875e+02
6.096938610076904297e+01,1.524562683105468750e+02
6.108962225914001465e+01,1.518475494384765625e+02
6.124014115333557129e+01,1.537487640380859375e+02
6.136033105850219727e+01,1.498600616455078125e+02
6.148020148277282715e+01,1.523370056152343750e+02
6.160021615028381348e+01,1.514560852050781250e+02
6.172039008140563965e+01,1.528364105224609375e+02
6.184074020385742188e+01,1.524412994384765625e+02
6.199069237709045410e+01,1.541881561279296875e+02
6.211084365844726562e+01,1.496239624023437500e+02
6.223068070411682129e+01,1.522878723144531250e+02
6.235124993324279785e+01,1.496898956298828125e+02
6.247081995010375977e+01,1.533416442871093750e+02
6.259124374389648438e+01,1.526169128417968750e+02
6.274173331260681152e+01,1.487952575683593750e+02
6.286165022850036621e+01,1.508931274414062500e+02
6.298123240470886230e+01,1.510200653076171875e+02
6.310190844535827637e+01,1.498377990722656250e+02
6.322206807136535645e+01,1.501459350585937500e+02
6.334184932708740234e+01,1.487994232177734375e+02
6.346222639083862305e+01,1.487734680175781250e+02
6.361232161521911621e+01,1.531432647705078125e+02
6.373266768455505371e+01,1.531795501708984375e+02
6.385262870788574219e+01,1.537728424072265625e+02
6.397271418571472168e+01,1.550784759521484375e+02
6.409259986877441406e+01,1.526786193847656250e+02
6.421257138252258301e+01,1.518446960449218750e+02
6.436285781860351562e+01,1.495225677490234375e+02
6.448264884948730469e+01,1.541215972900390625e+02
6.460265278816223145e+01,1.532487335205078125e+02
6.472353410720825195e+01,1.560909423828125000e+02
6.484335565567016602e+01,1.527115936279296875e+02
6.496334600448608398e+01,1.502973327636718750e+02
6.511315083503723145e+01,1.493294830322265625e+02
6.523399448394775391e+01,1.538911895751953125e+02
6.535345911979675293e+01,1.512146148681640625e+02
6.547338914871215820e+01,1.540273590087890625e+02
6.559403967857360840e+01,1.537845153808593750e+02
6.571396708488464355e+01,1.522162017822265625e+02
6.586397385597229004e+01,1.499480438232421875e+02
6.598443865776062012e+01,1.517639617919921875e+02
6.610459351539611816e+01,1.534942474365234375e+02
6.622455120086669922e+01,1.516940765380859375e+02
6.634441518783569336e+01,1.523101806640625000e+02
6.646494531631469727e+01,1.512137908935546875e+02
6.661465477943420410e+01,1.449468078613281250e+02
6.673469257354736328e+01,1.493642120361328125e+02
6.685500550270080566e+01,1.489345092773437500e+02
6.697519659996032715e+01,1.540050048828125000e+02
6.709543442726135254e+01,1.507819213867187500e+02
6.721544146537780762e+01,1.494748687744140625e+02
6.733547782897949219e+01,1.490562286376953125e+02
6.748522591590881348e+01,1.551546936035156250e+02
6.760564184188842773e+01,1.512579803466796875e+02
6.772532176971435547e+01,1.507592163085937500e+02
6.784593844413757324e+01,1.473543701171875000e+02
6.796593761444091797e+01,1.470875549316406250e+02
6.808585882186889648e+01,1.511893157958984375e+02
6.823612999916076660e+01,1.512160339355468750e+02
6.835611891746520996e+01,1.515965881347656250e+02
6.847653341293334961e+01,1.523753967285156250e+02
6.859678387641906738e+01,1.504716491699218750e+02
6.871682596206665039e+01,1.493588409423828125e+02
6.883685255050659180e+01,1.486999053955078125e+02
6.898670172691345215e+01,1.503266143798828125e+02
6.910705709457397461e+01,1.469659576416015625e+02
6.922758436203002930e+01,1.557098083496093750e+02
6.934721088409423828e+01,1.503380279541015625e+02
6.946776294708251953e+01,1.524615783691406250e+02
6.958776617050170898e+01,1.533742980957031250e+02
6.973795533180236816e+01,1.492528991699218750e+02
6.985769200325012207e+01,1.546775970458984375e+02
6.997827672958374023e+01,1.505012512207031250e+02
7.009838271141052246e+01,1.542895050048828125e+02
7.021824455261230469e+01,1.528610229492187500e+02
7.033840346336364746e+01,1.521009674072265625e+02
7.045867323875427246e+01,1.485727081298828125e+02
7.060855603218078613e+01,1.512097778320312500e+02
7.072902488708496094e+01,1.530124969482421875e+02
7.084912371635437012e+01,1.508975524902343750e+02
7.096933436393737793e+01,1.537422790527343750e+02
7.108940911293029785e+01,1.473695068359375000e+02
7.120906448364257812e+01,1.529104919433593750e+02
7.135943484306335449e+01,1.519850006103515625e+02
7.147944164276123047e+01,1.510573730468750000e+02
7.159952425956726074e+01,1.489407501220703125e+02
7.171938920021057129e+01,1.521323699951171875e+02
7.183964562416076660e+01,1.527408294677734375e+02
7.196003842353820801e+01,1.497448272705078125e+02
7.210984039306640625e+01,1.524953765869140625e+02
7.223013925552368164e+01,1.514546356201171875e+02
7.235000133514404297e+01,1.523818359375000000e+02
7.247028422355651855e+01,1.537342376708984375e+02
7.259020900726318359e+01,1.485351104736328125e+02
