
(-2.812274694442749, -2.4768290519714355, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -2.8301358222961426, -2.781424045562744, 0.0)
(-2.8149948120117188, -2.4791603088378906, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -2.813457489013672, -2.8444623947143555, 0.0)
(-2.820172071456909, -2.4912569522857666, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -2.7267417907714844, -2.7319226264953613, 0.0)
(-2.8201327323913574, -2.4878361225128174, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -2.7093565464019775, -2.762740135192871, 0.0)
(-2.8297042846679688, -2.47404146194458, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -3.14613938331604, -3.36675763130188, 0.0)
(-2.903059482574463, -2.547337055206299, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -2.7012314796447754, -2.3862597942352295, 0.0)
(-2.88277530670166, -2.542393922805786, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -3.986541986465454, -4.4076433181762695, 0.0)
(-3.0487844944000244, -2.753709316253662, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -3.5014305114746094, -3.7135236263275146, 0.0)
(-4.932683944702148, -5.188011646270752, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -14.049160957336426, -16.995271682739258, 0.0)
(-6.45681095123291, -6.711994171142578, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -8.779309272766113, -8.984548568725586, 0.0)
(-7.050360679626465, -7.371941566467285, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -10.19859504699707, -9.597060203552246, 0.0)
(-7.465542793273926, -10.569029808044434, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -13.910149574279785, -15.522867202758789, 0.0)
(-9.343592643737793, -12.871282577514648, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -14.886173248291016, -16.609296798706055, 0.0)
