
(-5.134228229522705, -4.846141338348389, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 26479, 49317, 3731, 49313, 0.0, -1.8163261413574219, 5.367234706878662)
(-5.129327774047852, -4.846947193145752, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 11461, 49315, 26393, 49315, 0.0, -1.850473165512085, 5.468301773071289)
(-5.133086681365967, -4.846909046173096, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 41810, 49310, 46324, 49311, 0.0, -1.8841625452041626, 5.573027610778809)
(-5.125425338745117, -4.838444709777832, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 52207, 49314, 45201, 49315, 0.0, -1.9201388359069824, 5.676227569580078)
(-5.101673126220703, -4.818384170532227, 0.0, -1.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 12341, 49312, 1949, 49312, 0.0, -1.9530659914016724, 5.777444362640381)
(-5.093840599060059, -4.808560371398926, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 31586, 49310, 65132, 49307, 0.0, -1.9885845184326172, 5.882473945617676)
(-5.098462104797363, -4.812582969665527, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 53044, 49312, 34350, 49313, 0.0, -2.0242559909820557, 5.984149932861328)
(-5.126999378204346, -4.847605228424072, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 45511, 49312, 35899, 49317, 0.0, -2.0585548877716064, 6.0884175300598145)
(-5.117395401000977, -4.8328633308410645, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 63650, 49314, 45130, 49317, 0.0, -2.0949883460998535, 6.190552711486816)
(-5.134758949279785, -4.85048246383667, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 43778, 49313, 27902, 49315, 0.0, -2.1309633255004883, 6.294362545013428)
(-5.148326396942139, -4.864449977874756, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 35224, 49313, 36338, 49313, 0.0, -2.1689202785491943, 6.396190166473389)
(-5.155285358428955, -4.873030662536621, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 48873, 49312, 10416, 49314, 0.0, -2.2048962116241455, 6.500152587890625)
(-5.141390800476074, -4.858932018280029, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 30743, 49317, 39313, 49316, 0.0, -2.2398054599761963, 6.601675987243652)
(-5.1366353034973145, -4.855144500732422, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 62861, 49315, 15598, 49313, 0.0, -2.2742574214935303, 6.705181121826172)
(-5.142116546630859, -4.86238431930542, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 1368, 49311, 61922, 49308, 0.0, -2.307643175125122, 6.805638790130615)
(-5.13302755355835, -4.850246906280518, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 38488, 49313, 39549, 49312, 0.0, -2.3402657508850098, 6.908381462097168)
(-5.115359306335449, -4.828712463378906, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 16481, 49312, 38472, 49312, 0.0, -2.3753271102905273, 7.012191295623779)
(-5.118282318115234, -4.833485126495361, 0.0, 0.0, 0.0, 0.0, 1.3636631300555703e-36, 1.3636631300555703e-36, 60169, 49310, 34230, 49312, 0.0, -2.4093215465545654, 7.116611480712891)
