
(3.558047294616699, 1.6505229473114014, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 3.4266066551208496, 1.9061903953552246, 0.0, -0.2297254204750061, 0.7227139472961426, -17.93950653076172, -1.274040937423706, -0.21638457477092743, -19.429931640625)
(3.5218634605407715, 1.66096830368042, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 3.0976462364196777, 1.44661283493042, 0.0, -0.26844489574432373, 0.8451230525970459, -17.965503692626953, -1.482426643371582, -0.0960589051246643, -19.543989181518555)
(3.509934663772583, 1.681663155555725, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 4.108042240142822, 1.3507380485534668, 0.0, -0.30442047119140625, 0.9670746922492981, -17.966567993164062, -1.6797494888305664, -0.4272751808166504, -20.073593139648438)
(3.5051381587982178, 1.6540518999099731, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 3.724153995513916, 0.45209169387817383, 0.0, -0.36585333943367004, 1.066617727279663, -17.727869033813477, -1.8865745067596436, -0.06592369079589844, -19.68036651611328)
(3.479698657989502, 1.592429280281067, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 2.696181058883667, 1.4181079864501953, 0.0, -0.4801824986934662, 1.0984774827957153, -17.065135955810547, -2.0794217586517334, -0.005945514887571335, -19.150503158569336)
(3.169454574584961, 1.3057889938354492, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 3.1938388347625732, 0.935147762298584, 0.0, -0.7262194752693176, 0.9986295700073242, -15.360745429992676, -2.2670929431915283, 0.9176121950149536, -16.71022605895996)
(1.7807252407073975, -0.34271737933158875, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -0.30811119079589844, -1.1312730312347412, 0.0, -2.214481830596924, -0.4228643476963043, 1.8283179998397827, -2.3571717739105225, 9.874201774597168, 9.345348358154297)
(-4.001994609832764, -6.630080223083496, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -20.28097152709961, -31.10852813720703, 0.0, -6.274238586425781, -4.66874885559082, 11.105539321899414, -2.1693947315216064, 5.490664482116699, 14.426809310913086)
(-6.307705879211426, -8.742862701416016, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -14.51993179321289, -11.624007225036621, 0.0, -6.151220321655273, -4.414327621459961, 21.938138961791992, -1.9557312726974487, 7.565615177154541, 27.548023223876953)
(-7.391871452331543, -9.917316436767578, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -14.711641311645508, -13.993677139282227, 0.0, -6.129117012023926, -4.240699291229248, 24.44553565979004, -1.6929999589920044, 5.081569194793701, 27.834104537963867)
(-7.875204563140869, -10.499323844909668, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.758936405181885, -11.738304138183594, 0.0, -6.144512176513672, -4.081096649169922, 25.183744430541992, -1.369243860244751, 1.688748836517334, 25.503250122070312)
(-8.411565780639648, -10.918850898742676, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -11.625874519348145, -9.281599044799805, 0.0, -6.168445587158203, -4.000152587890625, 32.207237243652344, -1.0420767068862915, 4.804892539978027, 35.970054626464844)
(-9.569560050964355, -15.538254737854004, 0.0, 0.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -10.626910209655762, -22.880783081054688, 0.0, -6.48826265335083, -5.699695587158203, 35.20507049560547, -0.639365017414093, 3.564819574356079, 38.130523681640625)
(-8.077827453613281, -15.998689651489258, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -6.238014221191406, -16.132041931152344, 0.0, -5.816311836242676, -4.931555271148682, 25.77472496032715, -0.30931904911994934, -2.623814582824707, 22.841590881347656)
(-7.085297584533691, -12.392633438110352, 0.0, 0.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.5786075592041016, -8.278142929077148, 0.0, -6.703505992889404, -2.29115891456604, 37.92655563354492, 0.027090732008218765, 6.27452278137207, 44.22816848754883)
(-9.053018569946289, -7.149739742279053, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -10.95030689239502, -3.205338478088379, 0.0, -8.720731735229492, 1.2304877042770386, 41.1389045715332, 0.4484657049179077, 5.832616806030273, 47.419986724853516)
(-11.961762428283691, 1.460316777229309, 0.0, 0.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -15.395414352416992, 13.21392822265625, 0.0, -10.15091323852539, 5.081402778625488, 47.96900177001953, 0.9619932770729065, 6.467473983764648, 55.398468017578125)
(-13.565052032470703, 5.5596537590026855, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -16.773136138916016, 10.492586135864258, 0.0, -10.21874713897705, 6.3846049308776855, 48.187034606933594, 1.5216387510299683, 3.1566286087036133, 52.86530303955078)
(-11.632766723632812, 6.377597808837891, 0.0, -1.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -8.980609893798828, 8.317655563354492, 0.0, -7.349235534667969, 6.48246955871582, 23.970090866088867, 1.9400644302368164, -11.292244911193848, 14.617910385131836)
(-6.992029190063477, 4.453814506530762, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.547454833984375, 3.8657312393188477, 0.0, -4.295882225036621, 4.023780822753906, 15.33397102355957, 2.1703875064849854, -10.07387924194336, 7.430479049682617)
(-3.3390002250671387, 0.9247449040412903, 0.0, -1.0, 0.0, 0.0, 1000, 1000, 1000, 1000, 1.9704569578170776, -3.2714686393737793, 0.0, -2.907010555267334, 2.3676836490631104, 8.843806266784668, 2.2882163524627686, -7.5395121574401855, 3.59251070022583)
(-2.530771255493164, 1.038291573524475, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 0.4961566925048828, 1.3344378471374512, 0.0, -4.028809547424316, 3.6820125579833984, 12.220645904541016, 2.4350695610046387, -2.5829696655273438, 12.072746276855469)
(-3.3843019008636475, 1.1080549955368042, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.139486789703369, 0.21581745147705078, 0.0, -5.093138217926025, 3.863262414932251, 10.342085838317871, 2.578200101852417, -2.6573357582092285, 10.262950897216797)
(-3.2556662559509277, 0.793772280216217, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.2211642265319824, 0.47920656204223633, 0.0, -4.605334281921387, 3.630946159362793, 6.412909030914307, 2.6708672046661377, -3.1981818675994873, 5.885594367980957)
(-2.9927189350128174, 0.44114914536476135, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -2.5558032989501953, 0.6487593650817871, 0.0, -4.496951103210449, 3.8007633686065674, 10.483070373535156, 2.760483980178833, 0.8819447159767151, 14.12549877166748)
(-3.539508581161499, 0.7210130095481873, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.8689370155334473, 0.6135811805725098, 0.0, -4.949542999267578, 4.313109874725342, 10.158034324645996, 2.8950929641723633, -0.2189100682735443, 12.834217071533203)
(-3.3148341178894043, 1.2046749591827393, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -2.9613776206970215, 1.3841419219970703, 0.0, -4.790245056152344, 4.772711753845215, 8.332507133483887, 3.0015761852264404, -1.0567582845687866, 10.277325630187988)
(-2.913980722427368, 1.6848260164260864, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -2.187714099884033, 1.174633502960205, 0.0, -4.7021355628967285, 4.930944442749023, 7.558362007141113, 3.0983340740203857, -1.0782647132873535, 9.578431129455566)
(-2.9720208644866943, 1.6073352098464966, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.5134339332580566, 1.9318017959594727, 0.0, -4.727135181427002, 5.039633750915527, 8.278327941894531, 3.186861753463745, -0.04213232919573784, 11.423057556152344)
(-2.971392869949341, 1.7368192672729492, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -2.7136712074279785, 1.4682245254516602, 0.0, -4.779269695281982, 5.0080790519714355, 8.105083465576172, 3.2924611568450928, -0.48068666458129883, 10.916857719421387)
(-2.776738405227661, 1.0551079511642456, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -2.5118207931518555, -0.5032501220703125, 0.0, -4.702592849731445, 4.823779582977295, 6.57036828994751, 3.3759541511535645, -0.9980762004852295, 8.948246002197266)
(-2.8997743129730225, 1.1261035203933716, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.4812355041503906, 0.5746932029724121, 0.0, -4.8751540184021, 4.995427131652832, 9.306414604187012, 3.4704575538635254, 0.8583269119262695, 13.635199546813965)
(-3.199082851409912, 0.7652155160903931, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.9141387939453125, -0.5373225212097168, 0.0, -5.064181327819824, 4.9577741622924805, 8.64999008178711, 3.5765442848205566, -0.002580102998763323, 12.223954200744629)
(-2.9093899726867676, 0.781211793422699, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -2.0567336082458496, 1.1441287994384766, 0.0, -4.86128568649292, 5.058384895324707, 5.881462097167969, 3.669497489929199, -1.7837249040603638, 7.767234802246094)
(-2.434117078781128, 0.6455100774765015, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -1.8993868827819824, 0.44784975051879883, 0.0, -4.730797290802002, 5.195274829864502, 8.321834564208984, 3.7370705604553223, 0.9206984043121338, 12.97960376739502)
(-5.525915145874023, 1.012531042098999, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -8.998147010803223, 0.741786003112793, 0.0, -7.664180755615234, 5.685520648956299, 40.810977935791016, 4.006282806396484, 18.023223876953125, 62.840484619140625)
(-12.98044204711914, 2.2361931800842285, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -19.02735710144043, 3.4787521362304688, 0.0, -12.411741256713867, 6.398783206939697, 64.4339599609375, 4.630062580108643, 20.704273223876953, 89.76829528808594)
(-17.8883056640625, 3.356226682662964, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -22.890012741088867, 5.22136116027832, 0.0, -14.416009902954102, 6.787503242492676, 68.5288314819336, 5.447019100189209, 10.926955223083496, 84.9028091430664)
(-17.670948028564453, 3.5842854976654053, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -19.329023361206055, 2.8644938468933105, 0.0, -12.739484786987305, 6.416923522949219, 53.36671829223633, 6.158796787261963, -3.0076801776885986, 56.5178337097168)
(-12.91298770904541, 2.4972808361053467, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -9.217498779296875, 0.8742594718933105, 0.0, -8.648780822753906, 5.6917724609375, 33.45682907104492, 6.630594730377197, -10.947824478149414, 29.13960075378418)
(-7.057633876800537, 1.965880274772644, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -1.889294147491455, 1.4152507781982422, 0.0, -4.839787483215332, 5.96753454208374, 8.450048446655273, 6.852938652038574, -17.948572158813477, -2.64558482170105)
(-1.6619316339492798, 2.2396347522735596, 0.0, 0.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 4.606595039367676, 1.9354815483093262, 0.0, -2.183537483215332, 6.454883575439453, 0.9647995233535767, 6.867210388183594, -11.233013153076172, -3.401003122329712)
(1.2694036960601807, 2.577909231185913, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 5.367577075958252, 2.6484251022338867, 0.0, -1.5641775131225586, 6.768754482269287, -11.102005004882812, 6.799866199493408, -11.513193130493164, -15.81533145904541)
(3.614095687866211, 2.578911542892456, 0.0, -1.0, 0.0, 0.0, 1000, 1000, 1000, 1000, 7.070419788360596, 1.7725305557250977, 0.0, -1.0341472625732422, 6.847413063049316, -21.773456573486328, 6.612588882446289, -11.298027038574219, -26.458894729614258)
(6.431049346923828, 2.37263822555542, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 9.6678466796875, 1.6333122253417969, 0.0, 0.09573058784008026, 6.81936502456665, -33.553466796875, 6.283854961395264, -11.322729110717773, -38.592342376708984)
(8.696406364440918, 2.153135061264038, 0.0, -1.0, 0.0, 0.0, 1000, 1000, 1000, 1000, 11.682392120361328, 1.4736647605895996, 0.0, 0.8661574721336365, 6.726376533508301, -39.76123809814453, 5.843928813934326, -8.198807716369629, -42.11611557006836)
