
(-5.321296215057373, -5.062989711761475, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.336431980133057, -5.076853275299072, 0.0, -0.2713412642478943, 0.8288119435310364, 17.382747650146484, 1.5595333576202393, -0.11410461366176605, 18.828176498413086)
(-5.342142105102539, -5.0850396156311035, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.567640781402588, -5.03012228012085, 0.0, -0.30746927857398987, 0.9469527006149292, 17.58808135986328, 1.7666056156158447, -0.16028504073619843, 19.19440269470215)
(-5.336457252502441, -5.07915735244751, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.0498857498168945, -5.347081184387207, 0.0, -0.3461887538433075, 1.0664653778076172, 17.516559600830078, 1.9693795442581177, -0.10004130005836487, 19.38589859008789)
(-5.314783573150635, -5.070678234100342, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.323108673095703, -5.392323970794678, 0.0, -0.3849082291126251, 1.1858255863189697, 17.381084442138672, 2.17647123336792, -0.4574930667877197, 19.10006332397461)
(-5.335512161254883, -5.0497941970825195, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.290630340576172, -4.513233184814453, 0.0, -0.42438989877700806, 1.303051471710205, 17.195707321166992, 2.3786845207214355, -0.4584878087043762, 19.115903854370117)
(-5.289438247680664, -4.9725422859191895, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.42622184753418, -5.436537265777588, 0.0, -0.468902051448822, 1.4222594499588013, 17.426044464111328, 2.589226007461548, -0.6706203818321228, 19.344650268554688)
(-5.311131954193115, -5.009613037109375, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -4.639825344085693, -5.4829206466674805, 0.0, -0.5074691772460938, 1.5391803979873657, 17.366479873657227, 2.7901973724365234, -0.24946053326129913, 19.907217025756836)
(-5.3317389488220215, -5.026631832122803, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.420022010803223, -5.152563571929932, 0.0, -0.5480184555053711, 1.6564065217971802, 17.44890785217285, 3.001997947692871, -0.7885998487472534, 19.66230583190918)
(-5.34202766418457, -5.042459011077881, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.308497428894043, -5.412572383880615, 0.0, -0.589482307434082, 1.7759193181991577, 17.563232421875, 3.2045044898986816, -0.17010878026485443, 20.597627639770508)
(-5.3471832275390625, -5.0575642585754395, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.4685587882995605, -5.304600715637207, 0.0, -0.6253058910369873, 1.895736813545227, 17.58385467529297, 3.4123218059539795, -0.42480942606925964, 20.571367263793945)
(-5.410257339477539, -5.067447662353516, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -2.668224811553955, -3.4911866188049316, 0.0, -0.6663124561309814, 2.024853467941284, 17.982492446899414, 3.621011257171631, 0.3458673655986786, 21.949371337890625)
(-5.366879463195801, -5.104361534118652, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -4.937089920043945, -5.404428958892822, 0.0, -0.7117394208908081, 2.1400980949401855, 17.565078735351562, 3.83494234085083, -1.010517954826355, 20.389503479003906)
(-5.552061080932617, -5.086068153381348, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -9.437379837036133, -9.848448753356934, 0.0, -0.9375017285346985, 2.1379637718200684, 16.01312255859375, 4.042107582092285, -2.898108720779419, 17.157121658325195)
(-5.614655494689941, -5.20103120803833, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -4.847412586212158, -4.785569190979004, 0.0, -0.8958859443664551, 2.288421154022217, 17.775693893432617, 4.2556304931640625, -1.0038349628448486, 21.027490615844727)
(-6.100747585296631, -5.54749870300293, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -10.06550407409668, -12.892997741699219, 0.0, -1.2653982639312744, 1.958543062210083, 19.52494239807129, 4.48812198638916, -0.40807485580444336, 23.604990005493164)
(-6.395740985870361, -7.657781600952148, 0.0, 0.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -8.081233024597168, -6.417335033416748, 0.0, -1.5028982162475586, 0.08461011946201324, 27.363452911376953, 4.748531818389893, 6.308750629425049, 38.42073440551758)
(-6.657803058624268, -11.426370620727539, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -1.4439430236816406, -30.654693603515625, 0.0, -1.5468006134033203, -0.38917019963264465, 23.48487091064453, 5.024255275726318, 0.3116089999675751, 28.820735931396484)
(-6.016524314880371, -12.375083923339844, 0.0, -1.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -3.826345920562744, -15.472631454467773, 0.0, -1.5446666479110718, -1.1030422449111938, 21.163660049438477, 5.264930725097656, -0.46974271535873413, 25.958847045898438)
(-5.792078495025635, -14.602485656738281, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -13.077728271484375, -14.031119346618652, 0.0, -2.812349557876587, -1.4167613983154297, 40.143924713134766, 5.544189453125, 18.965219497680664, 64.65333557128906)
(-15.995748519897461, -11.073579788208008, 0.0, -1.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -28.32297706604004, -12.753510475158691, 0.0, -8.834756851196289, 1.2131164073944092, 77.17811584472656, 6.2964653968811035, 27.21424674987793, 110.68882751464844)
(-21.350936889648438, -10.508658409118652, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -26.674942016601562, -4.648052215576172, 0.0, -9.348477363586426, 3.2939093112945557, 67.33058166503906, 7.201930999755859, -2.613727331161499, 71.91878509521484)
(-17.390649795532227, -9.25720500946045, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -13.14212417602539, -6.664876937866211, 0.0, -4.678965091705322, 1.7986359596252441, 41.318695068359375, 7.847421169281006, -20.400089263916016, 28.766027450561523)
(-8.191701889038086, -13.16362476348877, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 2.105881452560425, -14.021984100341797, 0.0, 1.17362642288208, -0.680327296257019, 0.6204681396484375, 8.117484092712402, -36.67194747924805, -27.933996200561523)
(0.4944060444831848, -10.586217880249023, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 10.136999130249023, -12.853143692016602, 0.0, 4.899845123291016, 1.388118028640747, -5.9288434982299805, 8.028234481811523, -12.020770072937012, -9.921379089355469)
(0.21232803165912628, -4.2026686668396, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 4.044153690338135, -0.1150665283203125, 0.0, 0.7557910680770874, 5.8336968421936035, 16.15068817138672, 8.151895523071289, 7.210102081298828, 31.512685775756836)
(-3.2801411151885986, 0.9246616959571838, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -7.429265975952148, 0.6480922698974609, 0.0, -3.489483594894409, 7.403665065765381, 22.291296005249023, 8.377656936645508, 6.188390731811523, 36.85734558105469)
(-6.5940632820129395, 2.4147772789001465, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -15.277626037597656, 7.695590972900391, 0.0, -2.998020648956299, 8.703361511230469, 9.229911804199219, 8.559065818786621, -7.205143451690674, 10.583833694458008)
(-4.15566349029541, 0.2555162310600281, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -1.8748459815979004, -1.9890196323394775, 0.0, 0.8986253142356873, 7.568605422973633, 1.037287950515747, 8.58574390411377, -5.716807842254639, 3.906224250793457)
(-2.831716299057007, -1.573631763458252, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.4175424575805664, -2.5246806144714355, 0.0, 1.8419177532196045, 6.473331451416016, 6.717109680175781, 8.648712158203125, 0.9352992177009583, 16.30112075805664)
(-4.415171146392822, -2.0676822662353516, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -4.56742525100708, -5.979060173034668, 0.0, 0.3184424340724945, 6.266165256500244, 21.587512969970703, 8.84261417388916, 8.592140197753906, 39.02226638793945)
(-5.647820472717285, -2.9530673027038574, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -4.175361156463623, -4.502943515777588, 0.0, -0.8609780669212341, 5.733084678649902, 22.322988510131836, 9.100154876708984, 2.805652618408203, 34.228797912597656)
(-5.4345622062683105, -2.5999457836151123, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -4.590519905090332, -0.8542566299438477, 0.0, -0.934301495552063, 6.091621398925781, 14.226054191589355, 9.322757720947266, -5.581467151641846, 17.967344284057617)
(-4.267170429229736, -3.1923346519470215, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.3680214881896973, -5.307175159454346, 0.0, -0.3989357352256775, 5.873939514160156, 14.385754585266113, 9.47574234008789, -0.9955108761787415, 22.865985870361328)
(-4.290811061859131, -3.0905890464782715, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -4.36081600189209, -3.267131805419922, 0.0, -0.5396369695663452, 5.9907073974609375, 12.724220275878906, 9.633788108825684, -1.557113528251648, 20.80089569091797)
(-3.998354911804199, -3.7617881298065186, 0.0, 0.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -4.2825541496276855, -5.939805507659912, 0.0, -0.3265273869037628, 5.666774749755859, 15.944639205932617, 9.77219295501709, 3.8277666568756104, 29.544599533081055)
(-4.203086853027344, -3.8602030277252197, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.447501182556152, -4.757993221282959, 0.0, -0.21936281025409698, 5.887964248657227, 10.98307991027832, 9.916532516479492, -1.6228039264678955, 19.27680778503418)
(-3.8654847145080566, -4.020783424377441, 0.0, -1.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -2.769775390625, -4.566880226135254, 0.0, 0.007618930656462908, 5.940402030944824, 12.632670402526855, 10.045867919921875, 1.140440821647644, 23.818979263305664)
(-4.038389682769775, -4.350282669067383, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.716550827026367, -5.015382766723633, 0.0, -0.4582345485687256, 5.760522365570068, 13.812093734741211, 10.209563255310059, 0.5802580118179321, 24.60191535949707)
(-4.308085918426514, -4.788417816162109, 0.0, -1.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -4.520090103149414, -5.952873706817627, 0.0, -0.6525946259498596, 5.646346569061279, 14.086003303527832, 10.364863395690918, 0.7599698901176453, 25.21083641052246)
(-4.632590293884277, -5.0084099769592285, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.31589412689209, -4.697884559631348, 0.0, -0.9841498136520386, 5.956559181213379, 18.042556762695312, 10.54932689666748, 3.3345015048980713, 31.9263858795166)
(-5.61077356338501, -4.136495113372803, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -6.039366722106934, -4.771490573883057, 0.0, -1.6693636178970337, 6.664181709289551, 20.150409698486328, 10.781721115112305, 2.0999321937561035, 33.03206253051758)
(-6.097726345062256, -3.7330172061920166, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -7.493696212768555, -4.193421363830566, 0.0, -1.7481745481491089, 6.871956825256348, 20.51285743713379, 11.021808624267578, 0.7095353603363037, 32.24420166015625)
(-6.046887397766113, -3.4780454635620117, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -6.393319129943848, -3.6444854736328125, 0.0, -2.0169248580932617, 6.9218058586120605, 24.382671356201172, 11.26865291595459, 3.8886539936065674, 39.53997802734375)
(-7.428775787353516, -4.103300094604492, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -8.957542419433594, -4.65872859954834, 0.0, -2.409454584121704, 6.760677814483643, 21.837055206298828, 11.566436767578125, -2.5921785831451416, 30.811311721801758)
(-6.655766010284424, -3.784965753555298, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -6.576688766479492, -3.4865360260009766, 0.0, -1.6513755321502686, 7.374549865722656, 22.45233154296875, 11.805852890014648, 0.6920821070671082, 34.95026779174805)
(-6.217938423156738, -3.0588204860687256, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -5.450271129608154, -2.456348419189453, 0.0, -1.221192717552185, 7.665555000305176, 17.798582077026367, 12.045673370361328, -3.514671564102173, 26.3295841217041)
(-5.483465194702148, -3.4654605388641357, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -4.770449161529541, -4.050074100494385, 0.0, -1.1175341606140137, 7.434915065765381, 19.177762985229492, 12.259439468383789, -0.18789145350456238, 31.249311447143555)
(-4.947320938110352, -3.722379684448242, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.406960964202881, -4.030529499053955, 0.0, -0.9240886569023132, 7.473329544067383, 14.764894485473633, 12.458888053894043, -3.5567047595977783, 23.667076110839844)
(-3.8679065704345703, -3.409562587738037, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -2.4560794830322266, -2.297342300415039, 0.0, -0.44070449471473694, 7.973329067230225, 9.73991870880127, 12.593174934387207, -4.065813064575195, 18.26728057861328)
(-3.6970245838165283, -2.953524351119995, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.2645864486694336, -2.976404905319214, 0.0, -0.6178386807441711, 8.114946365356445, 12.592976570129395, 12.729719161987305, 0.058913469314575195, 25.381608963012695)
(-3.8425095081329346, -2.94356369972229, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.8078789710998535, -2.79142689704895, 0.0, -0.7684487104415894, 8.357172966003418, 10.345647811889648, 12.866593360900879, -1.907840371131897, 21.304401397705078)
(-3.4538257122039795, -2.4621825218200684, 0.0, 0.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -1.7239656448364258, -2.8185200691223145, 0.0, -0.47713759541511536, 8.71784496307373, 13.57140064239502, 12.978734016418457, 3.6598422527313232, 30.209976196289062)
(-3.664592981338501, -2.50065279006958, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -4.475980758666992, -2.1013870239257812, 0.0, -0.755643904209137, 8.64223575592041, 11.341299057006836, 13.10777473449707, 0.31751012802124023, 24.766582489013672)
(-3.0547025203704834, -3.1039252281188965, 0.0, 0.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -1.4153423309326172, -3.965603828430176, 0.0, -0.1463450789451599, 8.363576889038086, 9.70661449432373, 13.195854187011719, 1.6028363704681396, 24.505306243896484)
(-1.9736804962158203, -2.8288681507110596, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -2.4082870483398438, -2.445479154586792, 0.0, 0.14024028182029724, 8.753365516662598, 2.1874048709869385, 13.257000923156738, -4.287835597991943, 11.156570434570312)
(-0.815385639667511, -2.9283125400543213, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, 0.9377583265304565, -4.438552379608154, 0.0, 0.6631064414978027, 8.734160423278809, -1.34821355342865, 13.247440338134766, -2.83585524559021, 9.063371658325195)
(-0.7663022875785828, -2.189718246459961, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -0.7296895980834961, -1.998612642288208, 0.0, 0.3076184093952179, 9.658247947692871, 2.772526264190674, 13.260065078735352, 1.989449143409729, 18.02204132080078)
(-1.8429679870605469, -1.3043696880340576, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.276827335357666, 0.04272031784057617, 0.0, -0.41311323642730713, 10.035536766052246, 4.445042610168457, 13.309800148010254, 1.2695157527923584, 19.02435874938965)
(-1.9498637914657593, -1.4514214992523193, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -1.8475878238677979, -2.209606409072876, 0.0, -0.08430232107639313, 9.605964660644531, 0.40921133756637573, 13.347691535949707, -3.001702070236206, 10.755200386047363)
(-1.379157543182373, -1.7948527336120605, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -0.8582959175109863, -2.5782532691955566, 0.0, -0.19100964069366455, 9.692852020263672, 5.199557304382324, 13.37570571899414, 2.710716724395752, 21.285980224609375)
(-2.418850898742676, -1.5948666334152222, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.3072171211242676, -1.3635237216949463, 0.0, -0.9628084897994995, 10.027915000915527, 9.138818740844727, 13.45919418334961, 3.6020779609680176, 26.200090408325195)
(-3.390887498855591, -1.3317464590072632, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -4.44072151184082, -1.4795920848846436, 0.0, -1.4311014413833618, 10.26449966430664, 10.10013484954834, 13.574299812316895, 1.5517398118972778, 25.22617530822754)
(-3.570798873901367, -1.5249152183532715, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.649104595184326, -1.8382017612457275, 0.0, -1.2399424314498901, 10.182944297790527, 8.624658584594727, 13.693001747131348, -1.3586552143096924, 20.95900535583496)
(-3.3543636798858643, -1.631090521812439, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.601346969604492, -2.520416736602783, 0.0, -1.1565583944320679, 10.271356582641602, 10.563796043395996, 13.801102638244629, 1.1248925924301147, 25.489791870117188)
(-3.5758585929870605, -1.6465152502059937, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.927794933319092, -1.1791086196899414, 0.0, -1.3233267068862915, 10.428674697875977, 9.620508193969727, 13.929116249084473, -1.1898199319839478, 22.359804153442383)
(-3.2150986194610596, -1.5252801179885864, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -3.1487884521484375, -1.439115285873413, 0.0, -0.9111314415931702, 10.614803314208984, 6.226248264312744, 14.022274017333984, -2.882695436477661, 17.365827560424805)
(-2.8016879558563232, -1.8874858617782593, 0.0, -1.0, -1.0, 0.0, 1000, 1000, 1000, 1000, -2.993708610534668, -2.7811262607574463, 0.0, -1.22271728515625, 11.01816463470459, 8.889678955078125, 14.580341339111328, 1.1731559038162231, 24.643177032470703)
(-2.965024709701538, -2.0320122241973877, 0.0, -1.0, 0.0, 0.0, 1000, 1000, 1000, 1000, -3.030183792114258, -2.555692195892334, 0.0, -1.3361318111419678, 11.113592147827148, 7.372293949127197, 14.675787925720215, -0.7914961576461792, 21.2565860748291)
