
(-0.03523683547973633, 3.1692891120910645, 0.0, 0.0, 0.0, 0.0, -0.3967633545398712, 1.4348931312561035, 0.0, 0.21142101287841797, -19.015735626220703, 0.0, 1000, 1000, 1000, 1000, -0.03523683547973633, 3.1692891120910645, 0.0, -0.03523683547973633, 3.1692891120910645, 0.18245530128479004, 0.00021286451374180615, 0.06081843376159668, 0.24348659813404083, -6.135188579559326, -0.007157719694077969, -2.045062780380249, -8.187409400939941)
(-0.050136011093854904, 3.2109127044677734, 0.0, 0.0, 0.0, 0.0, -0.3814961910247803, 1.4654275178909302, 0.0, 0.30081605911254883, -19.26547622680664, 0.0, 1000, 1000, 1000, 1000, -0.19023656845092773, 3.227175235748291, 0.0, -0.050136011093854904, 3.2210121154785156, 0.20469367504119873, 0.0017767654499039054, 0.049224697053432465, 0.2556951344013214, -6.219271183013916, -0.057414136826992035, -1.4552347660064697, -7.731919765472412)
(-0.06845441460609436, 3.2709460258483887, 0.0, 0.0, 0.0, 0.0, -0.3967633545398712, 1.5417633056640625, 0.0, 0.41072648763656616, -19.625675201416016, 0.0, 1000, 1000, 1000, 1000, -0.11588859558105469, 3.2309017181396484, 0.0, -0.06845441460609436, 3.2810025215148926, 0.24224695563316345, 0.0039285277016460896, 0.04259953647851944, 0.2887750267982483, -6.350231647491455, -0.11619187891483307, -1.0016522407531738, -7.468075752258301)
(-0.0857248306274414, 3.4441628456115723, 0.0, 0.0, 0.0, 0.0, -0.3814961910247803, 1.4959617853164673, 0.0, 0.5143489837646484, -20.66497802734375, 0.0, 1000, 1000, 1000, 1000, -0.20512938499450684, 3.2721199989318848, 0.0, -0.0857248306274414, 3.3387908935546875, 0.2687535583972931, 0.006254944484680891, 0.03659392520785332, 0.3116024136543274, -6.648282051086426, -0.17646057903766632, -0.7552208304405212, -7.579963684082031)
(-0.10299882292747498, 2.9217278957366943, 0.0, 0.0, 0.0, 0.0, -0.44256487488746643, 1.450160264968872, 0.0, 0.6179929375648499, -17.530366897583008, 0.0, 1000, 1000, 1000, 1000, -0.18889522552490234, 3.268761157989502, 0.0, -0.10299882292747498, 3.396167278289795, 0.3181673586368561, 0.00895026233047247, 0.03907279297709465, 0.3661904036998749, -5.694158554077148, -0.23765403032302856, -0.19228050112724304, -6.124093055725098)
(-0.12023541331291199, 3.160309314727783, 0.0, 0.0, 0.0, 0.0, -0.3967633545398712, 1.4654275178909302, 0.0, 0.7214124798774719, -18.961856842041016, 0.0, 1000, 1000, 1000, 1000, -0.13036680221557617, 3.2441444396972656, 0.0, -0.12023541331291199, 3.4528515338897705, 0.33545276522636414, 0.01197302620857954, 0.03120826557278633, 0.3786340653896332, -6.128185272216797, -0.2936612367630005, -0.24216777086257935, -6.6640143394470215)
(-0.9723750948905945, 3.2167043685913086, 0.0, 0.0, 0.0, 0.0, -0.3814961910247803, 1.450160264968872, 0.0, 5.834250450134277, -19.30022621154785, 0.0, 1000, 1000, 1000, 1000, -0.08224010467529297, 3.12918758392334, 0.0, -0.9723750948905945, 6.324906349182129, 1.864724040031433, 1.3345661163330078, 0.003829914378002286, 3.203119993209839, -6.22511625289917, -6.619522571563721, 0.011609924025833607, -12.833028793334961)
(-0.9766772389411926, 3.219466209411621, 0.0, 0.0, 0.0, 0.0, -0.44256487488746643, 1.450160264968872, 0.0, 5.860063552856445, -19.316797256469727, 0.0, 1000, 1000, 1000, 1000, -0.08017945289611816, 3.229010581970215, 0.0, -0.9766772389411926, 6.339371204376221, 1.8907885551452637, 1.3607985973358154, 0.009562022984027863, 3.2611491680145264, -6.2300872802734375, -6.706889629364014, 0.006951278541237116, -12.930026054382324)
(-0.9791293144226074, 3.231901168823242, 0.0, 0.0, 0.0, 0.0, -0.4272977113723755, 1.5722976922988892, 0.0, 5.8747758865356445, -19.391407012939453, 0.0, 1000, 1000, 1000, 1000, -0.289597749710083, 3.2695937156677246, 0.0, -0.9791293144226074, 6.35137414932251, 1.8906220197677612, 1.3782739639282227, 0.008459637872874737, 3.277355670928955, -6.289111614227295, -6.7653889656066895, -0.011499571613967419, -13.065999984741211)
(-0.9812527894973755, 3.2256293296813965, 0.0, 0.0, 0.0, 0.0, -0.3967633545398712, 1.4806946516036987, 0.0, 5.887516975402832, -19.353775024414062, 0.0, 1000, 1000, 1000, 1000, -0.17217445373535156, 3.248713493347168, 0.0, -0.9812527894973755, 6.361671447753906, 1.8852840662002563, 1.3958439826965332, 0.004672910086810589, 3.2858009338378906, -6.250340461730957, -6.8239288330078125, 0.003765618894249201, -13.070504188537598)
(-0.9832876324653625, 3.2264702320098877, 0.0, 0.0, 0.0, 0.0, -0.48836642503738403, 1.4806946516036987, 0.0, 5.899725914001465, -19.358821868896484, 0.0, 1000, 1000, 1000, 1000, 0.019161343574523926, 3.2799267768859863, 0.0, -0.9832876324653625, 6.371011257171631, 1.916427731513977, 1.413516879081726, 0.012978660874068737, 3.342923164367676, -6.25185489654541, -6.882315635681152, 0.0026274858973920345, -13.131543159484863)
(-0.08879351615905762, 3.1493396759033203, 0.0, 0.0, 0.0, 0.0, -0.39675572514533997, 1.541793942451477, 0.0, 0.5327610969543457, -18.896038055419922, 0.0, 1000, 1000, 1000, 1000, -0.08879351615905762, 3.1493396759033203, 0.0, -0.08879351615905762, 3.1493396759033203, 0.27885502576828003, 0.0003253308532293886, 0.09295167773962021, 0.3721320331096649, -6.131349563598633, -0.007153240963816643, -2.043783187866211, -8.182286262512207)
(-0.10391950607299805, 3.1326332092285156, 0.0, 0.0, 0.0, 0.0, -0.42729008197784424, 1.526526689529419, 0.0, 0.6235170364379883, -18.795799255371094, 0.0, 1000, 1000, 1000, 1000, -0.09469890594482422, 3.0908193588256836, 0.0, -0.10391950607299805, 3.2023465633392334, 0.31524214148521423, 0.002753487089648843, 0.07564602047204971, 0.3936416506767273, -6.096697807312012, -0.05699484050273895, -1.4181334972381592, -7.571826457977295)
(-0.11909223347902298, 3.1983087062835693, 0.0, 0.0, 0.0, 0.0, -0.3356870114803314, 1.4959924221038818, 0.0, 0.7145534157752991, -19.189851760864258, 0.0, 1000, 1000, 1000, 1000, -0.16037440299987793, 3.152266502380371, 0.0, -0.11909223347902298, 3.261540412902832, 0.31507211923599243, 0.005674419924616814, 0.05040130764245987, 0.37114784121513367, -6.205753326416016, -0.11447028815746307, -0.9713988900184631, -7.291622638702393)
