
(-1.8548271656036377, 3.244236469268799, 0.0, -1.0, 0.0, 0.0, -0.3662213683128357, 1.4807404279708862, 0.0, 10.257925987243652, -38.93083953857422, 0.0, 1000, 1000, 1000, 1000, -1.4421074390411377, 1.483537197113037, 0.0, 0.0, -1.8548271656036377, 3.244236469268799, 0.0, 1.4267116785049438, 3.187244176864624, 30.979114532470703, 0.0019302427535876632, 34.16828918457031, -12.12347412109375, -107.29275512695312, -0.000418674957472831, -119.4166488647461, 0.0, 0.23949290812015533, 24123)
(-1.8549965620040894, 3.244368314743042, 0.0, -1.0, 0.0, 0.0, -0.35095420479774475, 1.4654732942581177, 0.0, 10.259958267211914, -38.93241882324219, 0.0, 1000, 1000, 1000, 1000, -1.501690149307251, 1.4819869995117188, 0.0, 0.0, -1.8549965620040894, 3.244368314743042, 0.0, 1.4280171394348145, 3.1832737922668457, 30.982826232910156, 0.000510248530190438, 34.16661071777344, -12.119367599487305, -107.30690002441406, 0.0009709000587463379, -119.42529296875, 0.0, 0.23949287831783295, 24126)
(-1.855241060256958, 3.2447800636291504, 0.0, -1.0, 0.0, 0.0, -0.35095420479774475, 1.4654732942581177, 0.0, 10.262892723083496, -38.93736267089844, 0.0, 1000, 1000, 1000, 1000, -1.4713709354400635, 1.497237205505371, 0.0, 0.0, -1.855241060256958, 3.2447800636291504, 0.0, 1.4322571754455566, 3.1841540336608887, 30.990257263183594, 0.0007458031177520752, 34.17515563964844, -12.120850563049316, -107.3351821899414, 0.0003969430981669575, -119.45563507080078, 0.0, 0.2394927442073822, 24131)
(-1.8556627035140991, 3.244631767272949, 0.0, -1.0, 0.0, 0.0, -0.3356870114803314, 1.4502061605453491, 0.0, 10.267951965332031, -38.93558120727539, 0.0, 1000, 1000, 1000, 1000, -1.554136037826538, 1.3951702117919922, 0.0, 0.0, -1.8556627035140991, 3.244631767272949, 0.0, 1.4302687644958496, 3.181091547012329, 30.997682571411133, -0.000358903402229771, 34.17841339111328, -12.11573600769043, -107.36345672607422, 0.002058815909549594, -119.47713470458984, 0.0, 7.184782028198242, 24136)
(-1.8560549020767212, 3.244213819503784, 0.0, -1.0, 0.0, 0.0, -0.35095420479774475, 1.4044045209884644, 0.0, 10.272659301757812, -38.930564880371094, 0.0, 1000, 1000, 1000, 1000, -1.4966950416564941, 1.3689827919006348, 0.0, 0.0, -1.8560549020767212, 3.244213819503784, 0.0, 1.4268525838851929, 3.1870839595794678, 31.00511360168457, 0.001659503555856645, 34.1938591003418, -12.10049057006836, -107.39170837402344, 0.006929755210876465, -119.48526763916016, 0.0, 7.184783458709717, 24141)
(-1.8564507961273193, 3.243849754333496, 0.0, 0.0, 0.0, 0.0, -0.4120228886604309, 1.4044045209884644, 0.0, 22.277408599853516, -38.92619705200195, 0.0, 1000, 1000, 1000, 1000, -1.4520797729492188, 1.4156675338745117, 0.0, 0.0, -1.8564507961273193, 3.243849754333496, 0.0, 1.4254026412963867, 6.806829452514648, 31.020984649658203, 1.147916316986084, 38.975730895996094, -12.099180221557617, -107.41993713378906, 0.006678104400634766, -119.51244354248047, 0.0, 7.184783935546875, 24146)
(-1.8565073013305664, 3.243648052215576, 0.0, 0.0, 0.0, 0.0, -0.39675572514533997, 1.434938907623291, 0.0, 22.278087615966797, -38.92377471923828, 0.0, 1000, 1000, 1000, 1000, -1.3739638328552246, 1.3972821235656738, 0.0, 0.0, -1.8565073013305664, 3.243648052215576, 0.0, 1.4250507354736328, 6.80245304107666, 31.03685760498047, 1.0346099138259888, 38.87392044067383, -12.107614517211914, -107.44818115234375, 0.00321042537689209, -119.55258178710938, 0.0, 0.24947170913219452, 24151)
(-1.8562519550323486, 3.2437994480133057, 0.0, 0.0, 0.0, 0.0, -0.381488561630249, 1.4654732942581177, 0.0, 22.2750244140625, -38.925594329833984, 0.0, 1000, 1000, 1000, 1000, -1.2677931785583496, 1.5032758712768555, 0.0, 0.0, -1.8562519550323486, 3.2437994480133057, 0.0, 1.4272041320800781, 6.796954154968262, 31.05272674560547, 0.931827962398529, 38.78150939941406, -12.11732006072998, -107.4764404296875, -0.00033953189267776906, -119.59410095214844, 0.0, 0.24947170913219452, 24155)
(-1.8559516668319702, 3.2438886165618896, 0.0, 0.0, 0.0, 0.0, -0.3662213683128357, 1.434938907623291, 0.0, 22.271419525146484, -38.92666244506836, 0.0, 1000, 1000, 1000, 1000, -1.2492821216583252, 1.4983510971069336, 0.0, 0.0, -1.8559516668319702, 3.2438886165618896, 0.0, 1.4288086891174316, 6.791292190551758, 31.060649871826172, 0.8833491802215576, 38.73529052734375, -12.108480453491211, -107.49056243896484, 0.0026239275466650724, -119.59642028808594, 0.0, 0.2494717240333557, 24159)
(-1.8554686307907104, 3.2438292503356934, 0.0, 0.0, 0.0, 0.0, -0.3204198479652405, 1.4196717739105225, 0.0, 22.265623092651367, -38.92594909667969, 0.0, 1000, 1000, 1000, 1000, -1.2957439422607422, 1.4240942001342773, 0.0, 0.0, -1.8554686307907104, 3.2438292503356934, 0.0, 1.4291625022888184, 6.77581262588501, 31.076467514038086, 0.7922252416610718, 38.64450454711914, -12.10368537902832, -107.5188217163086, 0.004045260138809681, -119.61846160888672, 0.0, 0.24947181344032288, 24163)
(-1.8552210330963135, 3.2437448501586914, 0.0, 0.0, 0.0, 0.0, -0.30515268445014954, 1.4196717739105225, 0.0, 22.262653350830078, -38.9249382019043, 0.0, 1000, 1000, 1000, 1000, -1.418128490447998, 1.4410390853881836, 0.0, 0.0, -1.8552210330963135, 3.2437448501586914, 0.0, 1.4300187826156616, 6.770341873168945, 31.092266082763672, 0.7132439613342285, 38.57585144042969, -12.103382110595703, -107.54707336425781, 0.003750574542209506, -119.6467056274414, 0.0, 0.24947185814380646, 24168)
(-1.855036973953247, 3.243548631668091, 0.0, 0.0, 0.0, 0.0, -0.35095420479774475, 1.434938907623291, 0.0, 22.26044464111328, -38.922584533691406, 0.0, 1000, 1000, 1000, 1000, -1.405120611190796, 1.383284091949463, 0.0, 0.0, -1.855036973953247, 3.243548631668091, 0.0, 1.4291281700134277, 6.783419609069824, 31.10808563232422, 0.6479951739311218, 38.53950119018555, -12.107257843017578, -107.57530975341797, 0.0020899653900414705, -119.68048095703125, 0.0, 0.24947194755077362, 24173)
(-1.8548728227615356, 3.2434446811676025, 0.0, 0.0, 0.0, 0.0, -0.3356870114803314, 1.434938907623291, 0.0, 22.258474349975586, -38.92133712768555, 0.0, 1000, 1000, 1000, 1000, -1.4031131267547607, 1.4260478019714355, 0.0, 0.0, -1.8548728227615356, 3.2434446811676025, 0.0, 1.4285441637039185, 6.7782487869262695, 31.1239013671875, 0.5831741690635681, 38.48532485961914, -12.10688304901123, -107.60356903076172, 0.0020841718651354313, -119.70836639404297, 0.0, 0.2494719922542572, 24178)
(-1.8548285961151123, 3.2432563304901123, 0.0, -1.0, 0.0, 0.0, -0.381488561630249, 1.4196717739105225, 0.0, 10.257943153381348, -38.91907501220703, 0.0, 1000, 1000, 1000, 1000, -1.4352428913116455, 1.3982129096984863, 0.0, 0.0, -1.8548285961151123, 3.2432563304901123, 0.0, 1.4285982847213745, 3.1918296813964844, 31.135534286499023, -0.669148862361908, 33.6582145690918, -12.10162353515625, -107.63180541992188, 0.0034788846969604492, -119.72994995117188, 0.0, 0.24947203695774078, 24183)
(-1.854722499847412, 3.2428596019744873, 0.0, -1.0, 0.0, 0.0, -0.3662213683128357, 1.4196717739105225, 0.0, 10.256669998168945, -38.91431427001953, 0.0, 1000, 1000, 1000, 1000, -1.3694653511047363, 1.4062299728393555, 0.0, 0.0, -1.854722499847412, 3.2428596019744873, 0.0, 1.4254610538482666, 3.1868674755096436, 31.142969131469727, -0.6054816246032715, 33.7243537902832, -12.100194931030273, -107.66004180908203, 0.0036760091315954924, -119.75656127929688, 0.0, 0.24947215616703033, 24188)
(-1.8548307418823242, 3.2426953315734863, 0.0, -1.0, 0.0, 0.0, -0.39675572514533997, 1.4196717739105225, 0.0, 10.25796890258789, -38.91234588623047, 0.0, 1000, 1000, 1000, 1000, -1.413865327835083, 1.3897418975830078, 0.0, 0.0, -1.8548307418823242, 3.2426953315734863, 0.0, 1.424527645111084, 3.1964175701141357, 31.146699905395508, -0.5720241665840149, 33.77109146118164, -12.099604606628418, -107.67415618896484, 0.0036889673210680485, -119.77007293701172, 0.0, 0.24947218596935272, 24191)
(-1.855310320854187, 3.2424769401550293, 0.0, -1.0, 0.0, 0.0, -0.381488561630249, 1.4502061605453491, 0.0, 10.263723373413086, -38.90972137451172, 0.0, 1000, 1000, 1000, 1000, -1.4909656047821045, 1.406865119934082, 0.0, 0.0, -1.855310320854187, 3.2424769401550293, 0.0, 1.4235773086547852, 3.19356369972229, 31.154150009155273, -0.517142117023468, 33.83057403564453, -12.107978820800781, -107.702392578125, 0.00045191048411652446, -119.80992126464844, 0.0, 0.24947217106819153, 24196)
