
(-0.3428525924682617, -4.315559387207031, 0.0, -1.0, -1.0, 0.0, -0.15243902802467346, 0.8231707215309143, 0.0, -3.9428844451904297, 19.893356323242188, 0.0, 1000, 1000, 1000, 1000, -1.0770049095153809, -2.6889030933380127, 0.0, -0.5647867321968079, 1.4925349950790405, -0.5685667991638184, -0.0, -3.542640447616577, -4.111207008361816, 0.0, 0.0, -0.0, 0.0)
(-0.1820066273212433, -4.235178470611572, 0.0, -1.0, -1.0, 0.0, -2.9573171138763428, -1.7987804412841797, 0.0, -4.907960414886475, 19.41107177734375, 0.0, 1000, 1000, 1000, 1000, -0.37128424644470215, -4.110986232757568, 0.0, -0.590243935585022, 1.6460413932800293, -0.2925964891910553, -0.0, 2.0192954540252686, 1.726698875427246, 0.0, 0.0, 0.0, 0.0)
(-0.21478189527988434, -4.3172149658203125, 0.0, -1.0, -1.0, 0.0, -0.396341472864151, 1.1585365533828735, 0.0, -4.711308479309082, 19.903289794921875, 0.0, 1000, 1000, 1000, 1000, -0.2745048999786377, -3.7731926441192627, 0.0, -0.6067072749137878, 1.8286634683609009, -0.6472450494766235, -0.0, 0.3741159439086914, -0.2731291353702545, 0.0, 0.0, -0.0, 0.0)
(-0.2569705843925476, -4.264070987701416, 0.0, -1.0, -1.0, 0.0, 0.15243902802467346, 0.5182926654815674, 0.0, -4.458176612854004, 19.584426879882812, 0.0, 1000, 1000, 1000, 1000, -1.155369520187378, -6.218942642211914, 0.0, -0.7028964757919312, 1.9230234622955322, -0.6915923357009888, -0.0, -0.3480581045150757, -1.0396504402160645, 0.0, 0.0, -0.0, 0.0)
(-0.2500937879085541, -4.280447483062744, 0.0, -1.0, -1.0, 0.0, 0.3658536672592163, 0.9451219439506531, 0.0, -4.49943733215332, 19.68268585205078, 0.0, 1000, 1000, 1000, 1000, 0.005852937698364258, -4.848958492279053, 0.0, -0.7519819140434265, 2.0649447441101074, -0.7297936677932739, -0.0, -0.9329307675361633, -1.6627243757247925, 0.0, 0.0, -0.0, 0.0)
(-0.22215460240840912, -4.230475902557373, 0.0, -1.0, -1.0, 0.0, -0.24390244483947754, 0.6707317233085632, 0.0, 1.3329275846481323, 19.382854461669922, 0.0, 1000, 1000, 1000, 1000, 0.2883443832397461, -4.227574348449707, 0.0, -0.7995434403419495, 2.2001588344573975, 0.23652450740337372, -0.0, 0.5271964073181152, 0.7637208700180054, 0.0, 0.0, -0.0, 0.0)
(-2.2854502201080322, -7.062257289886475, 0.0, -1.0, -1.0, 0.0, 5.060975551605225, -22.560976028442383, 0.0, 7.712701320648193, 36.37354278564453, 0.0, 1000, 1000, 1000, 1000, 0.5835649967193604, -14.676668167114258, 0.0, -2.1996958255767822, -0.40395739674568176, 0.3977588713169098, -0.0, -7.124567031860352, -6.726808547973633, 0.0, 0.0, 0.0, 0.0)
(-3.9572417736053467, -10.23000717163086, 0.0, -1.0, -1.0, 0.0, -0.3353658616542816, 13.109756469726562, 0.0, 17.743450164794922, 55.380043029785156, 0.0, 1000, 1000, 1000, 1000, -4.201259613037109, -12.611639022827148, 0.0, -2.6826233863830566, -1.3307864665985107, 2.711822271347046, -0.0, -0.9504661560058594, 1.7613561153411865, 0.0, 0.0, -0.0, 0.0)
(-2.7394275665283203, -12.338440895080566, 0.0, -1.0, -1.0, 0.0, -0.7317073345184326, -5.70121955871582, 0.0, 10.436565399169922, 68.03064727783203, 0.0, 1000, 1000, 1000, 1000, -0.6792943477630615, -17.460529327392578, 0.0, -2.5890252590179443, -2.0762128829956055, 1.6752409934997559, -0.0, 1.3770908117294312, 3.0523316860198975, 0.0, 0.0, -0.0, 0.0)
(-2.374559164047241, -15.680551528930664, 0.0, -1.0, -1.0, 0.0, -0.3048780560493469, -14.939023971557617, 0.0, 8.247354507446289, 88.08331298828125, 0.0, 1000, 1000, 1000, 1000, -2.7316231727600098, -19.730579376220703, 0.0, -2.5631115436553955, -3.7187435626983643, 1.2828348875045776, 0.0, 0.4451715052127838, 1.728006362915039, 0.0, 0.0, 0.0, 0.0)
