
(-3.0863473415374756, -9.450336456298828, 0.0, 1000, 1000, 1000, 1000)
(-2.8999457359313965, -9.923176765441895, 0.0, 1000, 1000, 1000, 1000)
(-2.245216131210327, -10.281299591064453, 0.0, 1000, 1000, 1000, 1000)
(-1.7026638984680176, -9.07352352142334, 0.0, 1000, 1000, 1000, 1000)
(-1.7069668769836426, -8.44222640991211, 0.0, 1000, 1000, 1000, 1000)
(-2.053328037261963, -8.510295867919922, 0.0, 1000, 1000, 1000, 1000)
(-2.313133955001831, -9.035411834716797, 0.0, 1000, 1000, 1000, 1000)
(-2.14030385017395, -8.980456352233887, 0.0, 1000, 1000, 1000, 1000)
(-2.150913715362549, -9.151006698608398, 0.0, 1000, 1000, 1000, 1000)
(-2.1100804805755615, -9.45012378692627, 0.0, 1000, 1000, 1000, 1000)
(-2.0515341758728027, -9.198511123657227, 0.0, 1000, 1000, 1000, 1000)
(-2.135507345199585, -8.358505249023438, 0.0, 1000, 1000, 1000, 1000)
(-2.018463373184204, -7.446569442749023, 0.0, 1000, 1000, 1000, 1000)
(-1.6854655742645264, -5.849880695343018, 0.0, 1100, 1112, 1100, 1100)
(-1.818512201309204, -5.91367244720459, 0.0, 1100, 1144, 1100, 1145)
(-1.5015946626663208, -5.653791904449463, 0.0, 1100, 1169, 1100, 1139)
(-1.050520896911621, -5.795269012451172, 0.0, 1110, 1166, 1105, 1153)
(-0.49436336755752563, -5.257252216339111, 0.0, 1164, 1218, 1178, 1221)
(-1.2113878726959229, -5.814786434173584, 0.0, 1181, 1248, 1191, 1226)
(-1.8982975482940674, -4.94865608215332, 0.0, 1216, 1270, 1206, 1246)
(-1.6344892978668213, -5.664748191833496, 0.0, 1203, 1286, 1226, 1275)
(-1.9384899139404297, -6.151480674743652, 0.0, 1239, 1311, 1259, 1289)
(-1.304610252380371, 3.230820417404175, 0.0, 1249, 1371, 1262, 1355)
(-1.7143399715423584, -1.969040870666504, 0.0, 1321, 1391, 1277, 1337)
(-1.9447579383850098, -5.4988017082214355, 0.0, 1342, 1388, 1347, 1364)
(-3.393855571746826, -7.639410018920898, 0.0, 1358, 1430, 1392, 1454)
(-0.035436440259218216, -2.807663917541504, 0.0, 1407, 1474, 1363, 1478)
(-0.9950816035270691, -5.042303085327148, 0.0, 1397, 1500, 1427, 1494)
(-0.10646472871303558, -2.7341432571411133, 0.0, 1463, 1504, 1460, 1507)
(0.6527476906776428, -3.910085439682007, 0.0, 1503, 1571, 1436, 1501)
(0.8118824362754822, -6.5616302490234375, 0.0, 1522, 1536, 1487, 1521)
(0.6709440350532532, -5.846460342407227, 0.0, 1495, 1552, 1511, 1540)
(1.1858566999435425, -4.001379489898682, 0.0, 1533, 1543, 1487, 1547)
(2.593958616256714, -5.436614990234375, 0.0, 1496, 1562, 1468, 1579)
(0.7747409343719482, 2.4635121822357178, 0.0, 1457, 1548, 1505, 1595)
(-0.11668311059474945, -2.925924062728882, 0.0, 1511, 1544, 1502, 1546)
(0.4404856562614441, -6.176191806793213, 0.0, 1423, 1516, 1532, 1632)
(0.9931545257568359, 2.2167580127716064, 0.0, 1486, 1581, 1459, 1576)
(1.8077274560928345, -0.2817074656486511, 0.0, 1507, 1577, 1460, 1558)
(2.503833055496216, -1.482769250869751, 0.0, 1493, 1562, 1480, 1571)
(3.6741621494293213, 0.767200767993927, 0.0, 1486, 1545, 1484, 1586)
(3.6830921173095703, -2.1214263439178467, 0.0, 1507, 1551, 1480, 1564)
(0.45632365345954895, 0.45784884691238403, 0.0, 1502, 1569, 1493, 1541)
(-1.9804046154022217, -6.33328914642334, 0.0, 1494, 1579, 1494, 1539)
(-1.0667766332626343, -3.158855438232422, 0.0, 1507, 1576, 1489, 1534)
(0.5055516362190247, 1.3587315082550049, 0.0, 1472, 1559, 1483, 1587)
(3.4801323413848877, 6.590784072875977, 0.0, 1457, 1539, 1485, 1621)
(5.896287441253662, -2.0832631587982178, 0.0, 1504, 1550, 1483, 1565)
(1.394672155380249, -16.06378936767578, 0.0, 1423, 1464, 1599, 1612)
(0.5352690815925598, -12.978754043579102, 0.0, 1474, 1515, 1503, 1614)
(3.1026430130004883, -5.928726673126221, 0.0, 1568, 1579, 1461, 1498)
(-1.6459195613861084, -5.906566619873047, 0.0, 1503, 1566, 1494, 1539)
(-3.4891154766082764, -15.217402458190918, 0.0, 1546, 1545, 1497, 1514)
(-2.980381965637207, -16.073787689208984, 0.0, 1540, 1527, 1542, 1493)
(-0.23150376975536346, -3.987412214279175, 0.0, 1423, 1497, 1550, 1635)
(2.1744275093078613, 0.023667622357606888, 0.0, 1497, 1555, 1483, 1567)
(0.6122742295265198, -7.880505561828613, 0.0, 1464, 1509, 1557, 1572)
(1.2905879020690918, 1.6815950870513916, 0.0, 1516, 1581, 1467, 1543)
(0.972374439239502, 0.6559694409370422, 0.0, 1489, 1538, 1495, 1585)
(2.401125907897949, -1.500685453414917, 0.0, 1492, 1539, 1491, 1584)
(2.5956032276153564, -2.2944793701171875, 0.0, 1436, 1524, 1519, 1626)
(3.6435070037841797, -0.5409738421440125, 0.0, 1455, 1535, 1500, 1612)
(2.8895530700683594, -2.5674633979797363, 0.0, 1494, 1586, 1450, 1568)
(1.3022277355194092, -1.583972692489624, 0.0, 1486, 1543, 1503, 1566)
(1.4921581745147705, -0.4560086131095886, 0.0, 1464, 1544, 1503, 1586)
(-0.9929661154747009, -3.971618175506592, 0.0, 1494, 1544, 1488, 1571)
(0.9282677173614502, 4.291374206542969, 0.0, 1533, 1582, 1453, 1529)
(-1.468636393547058, -3.292476177215576, 0.0, 1451, 1540, 1517, 1591)
(2.2068371772766113, 3.9827325344085693, 0.0, 1488, 1542, 1492, 1572)
(1.771634817123413, -2.923734664916992, 0.0, 1440, 1555, 1506, 1593)
(0.15259908139705658, -3.547975540161133, 0.0, 1444, 1555, 1511, 1587)
(-0.12025217711925507, -3.4245927333831787, 0.0, 1516, 1540, 1480, 1562)
(-0.34086036682128906, 4.853096008300781, 0.0, 1453, 1605, 1456, 1580)
(0.7981261610984802, -5.3550004959106445, 0.0, 1512, 1553, 1475, 1555)
(0.7456807494163513, -5.004061698913574, 0.0, 1453, 1494, 1543, 1603)
(3.2529008388519287, -0.5214983820915222, 0.0, 1495, 1560, 1469, 1574)
(1.5241944789886475, 0.36677199602127075, 0.0, 1488, 1571, 1465, 1574)
(1.8595949411392212, 0.37986642122268677, 0.0, 1480, 1588, 1459, 1571)
(-4.360821723937988, -12.707106590270996, 0.0, 1498, 1523, 1556, 1520)
(-3.1793854236602783, -7.454815864562988, 0.0, 1452, 1519, 1535, 1591)
(0.568598747253418, -5.624405384063721, 0.0, 1448, 1540, 1499, 1606)
(0.4536735415458679, 3.229398488998413, 0.0, 1425, 1521, 1510, 1638)
(0.5487264394760132, -4.271235942840576, 0.0, 1463, 1545, 1514, 1568)
(1.4120349884033203, -6.8094801902771, 0.0, 1455, 1529, 1526, 1588)
(1.9446804523468018, -3.6074180603027344, 0.0, 1520, 1584, 1447, 1543)
(2.639655828475952, 0.5235636830329895, 0.0, 1478, 1553, 1483, 1583)
(-0.509717583656311, -3.8699963092803955, 0.0, 1445, 1565, 1507, 1581)
(-0.19232390820980072, 0.3009822964668274, 0.0, 1467, 1609, 1443, 1579)
(0.6438941955566406, -6.270864963531494, 0.0, 1512, 1564, 1469, 1552)
(0.689724326133728, -0.6270906329154968, 0.0, 1432, 1539, 1562, 1565)
(-0.9716854691505432, -5.559610843658447, 0.0, 1481, 1523, 1529, 1565)
(-1.1360381841659546, 4.999044418334961, 0.0, 1504, 1610, 1434, 1551)
(2.9443180561065674, 8.064730644226074, 0.0, 1503, 1590, 1421, 1583)
(1.9036206007003784, 0.8988140225410461, 0.0, 1465, 1530, 1521, 1582)
