
(-0.12700797617435455, 3.2409024238586426, 0.0, 0.0, 0.0, 0.0, -0.350961834192276, 1.4654427766799927, 0.0, 0.7620478868484497, -19.445415496826172, 0.0, 1000, 1000, 1000, 1000, -0.016069650650024414, 3.26222562789917, 0.0, -0.12700797617435455, 3.2247066497802734, 0.33390289545059204, 0.0015841122949495912, 0.09506912529468536, 0.43055614829063416, -6.273257255554199, -0.029165618121623993, -1.7942932844161987, -8.096715927124023, 4909)
(-0.12833891808986664, 3.2559633255004883, 0.0, 0.0, 0.0, 0.0, -0.350961834192276, 1.4654427766799927, 0.0, 0.7700334787368774, -19.53577995300293, 0.0, 1000, 1000, 1000, 1000, 0.08317148685455322, 3.2831544876098633, 0.0, -0.12833891808986664, 3.2321362495422363, 0.3362985849380493, 0.0019764606840908527, 0.09111423045396805, 0.42938926815986633, -6.3003668785095215, -0.03651604801416397, -1.7136150598526, -8.050498008728027, 4914)
(-0.12970946729183197, 3.2601537704467773, 0.0, 0.0, 0.0, 0.0, -0.36622899770736694, 1.434908390045166, 0.0, 0.7782567739486694, -19.560922622680664, 0.0, 1000, 1000, 1000, 1000, 0.10012733936309814, 3.246401786804199, 0.0, -0.12970946729183197, 3.2393248081207275, 0.3433457016944885, 0.002377030672505498, 0.08890756219625473, 0.43463030457496643, -6.298748970031738, -0.04386458918452263, -1.6273950338363647, -7.970008850097656, 4919)
(-0.1310751736164093, 3.266155958175659, 0.0, 0.0, 0.0, 0.0, -0.36622899770736694, 1.4654427766799927, 0.0, 0.7864510416984558, -19.596935272216797, 0.0, 1000, 1000, 1000, 1000, 0.10117578506469727, 3.2579665184020996, 0.0, -0.1310751736164093, 3.2466747760772705, 0.34580400586128235, 0.0027804686687886715, 0.0852816179394722, 0.43386608362197876, -6.318713188171387, -0.05123642086982727, -1.5526800155639648, -7.9226298332214355, 4924)
(-0.13266471028327942, 3.2714524269104004, 0.0, 0.0, 0.0, 0.0, -0.41203054785728455, 1.4807099103927612, 0.0, 0.7959882616996765, -19.62871551513672, 0.0, 1000, 1000, 1000, 1000, 0.10216712951660156, 3.254556655883789, 0.0, -0.13266471028327942, 3.2540793418884277, 0.3624056279659271, 0.0032032751478254795, 0.08655141294002533, 0.4521603286266327, -6.332827568054199, -0.058624718338251114, -1.4797507524490356, -7.8712029457092285, 4929)
(-0.13440267741680145, 3.2736423015594482, 0.0, 0.0, 0.0, 0.0, -0.44256487488746643, 1.4654427766799927, 0.0, 0.8064160346984863, -19.64185333251953, 0.0, 1000, 1000, 1000, 1000, 0.10254967212677002, 3.222933769226074, 0.0, -0.13440267741680145, 3.2613296508789062, 0.37469425797462463, 0.003640418639406562, 0.08632005006074905, 0.46465474367141724, -6.332188606262207, -0.06601227074861526, -1.4055503606796265, -7.803751468658447, 4934)
(-0.1360783725976944, 3.2750861644744873, 0.0, 0.0, 0.0, 0.0, -0.41203054785728455, 1.5265114307403564, 0.0, 0.8164702653884888, -19.650516510009766, 0.0, 1000, 1000, 1000, 1000, 0.05576968193054199, 3.1979074478149414, 0.0, -0.1360783725976944, 3.26882004737854, 0.36855024099349976, 0.004070393741130829, 0.0799560472369194, 0.4525766968727112, -6.3531084060668945, -0.07342422753572464, -1.3422460556030273, -7.7687788009643555, 4939)
(-0.1381344050168991, 3.2842302322387695, 0.0, 0.0, 0.0, 0.0, -0.45783206820487976, 1.4959770441055298, 0.0, 0.8288064002990723, -19.705381393432617, 0.0, 1000, 1000, 1000, 1000, -0.021806001663208008, 3.296011447906494, 0.0, -0.1381344050168991, 3.276339292526245, 0.38599154353141785, 0.004520717542618513, 0.08177200704813004, 0.4722842872142792, -6.360407829284668, -0.0808447003364563, -1.2775667905807495, -7.7188191413879395, 4944)
(-0.13984975218772888, 3.2919349670410156, 0.0, 0.0, 0.0, 0.0, -0.41203054785728455, 1.434908390045166, 0.0, 0.8390985131263733, -19.751609802246094, 0.0, 1000, 1000, 1000, 1000, 0.03220820426940918, 3.286862373352051, 0.0, -0.13984975218772888, 3.283520460128784, 0.37533870339393616, 0.0049586123786866665, 0.07413246482610703, 0.4544297754764557, -6.355955123901367, -0.0882599800825119, -1.2122043371200562, -7.65641975402832, 4949)
(-0.14123262465000153, 3.3027050495147705, 0.0, 0.0, 0.0, 0.0, -0.36622899770736694, 1.4501755237579346, 0.0, 0.8473957777023315, -19.81623077392578, 0.0, 1000, 1000, 1000, 1000, 0.08245766162872314, 3.3615756034851074, 0.0, -0.14123262465000153, 3.2909128665924072, 0.36408740282058716, 0.005383381154388189, 0.06667540967464447, 0.43614619970321655, -6.379921913146973, -0.09570322185754776, -1.1595829725265503, -7.6352081298828125, 4954)
