
(-0.5029721260070801, 4.506106376647949, 0.0, 0.0, 0.0, 0.0, -0.381519079208374, 1.4960076808929443, 0.0, 3.0178327560424805, -27.036638259887695, 0.0, 1000, 1000, 1000, 1000, -0.23413419723510742, 4.485301971435547, 0.0, -0.5029721260070801, 5.824270725250244, 1.0198055505752563, 0.18868501484394073, 0.015259407460689545, 1.2237499952316284, -8.559793472290039, -2.1468753814697266, 0.003941846080124378, -10.702727317810059, 5965)
(-0.5044578313827515, 4.506100654602051, 0.0, 0.0, 0.0, 0.0, -0.4120534360408783, 1.4502061605453491, 0.0, 3.026746988296509, -27.036603927612305, 0.0, 1000, 1000, 1000, 1000, -0.21773934364318848, 4.5112175941467285, 0.0, -0.5044578313827515, 5.82888126373291, 1.0316400527954102, 0.189888596534729, 0.018441280350089073, 1.2399699687957764, -8.546043395996094, -2.1568455696105957, 0.008328402414917946, -10.694560050964355, 5970)
(-0.5057862997055054, 4.504580497741699, 0.0, 0.0, 0.0, 0.0, -0.381519079208374, 1.4654732942581177, 0.0, 3.0347177982330322, -27.027482986450195, 0.0, 1000, 1000, 1000, 1000, -0.21681952476501465, 4.462334156036377, 0.0, -0.5057862997055054, 5.833461284637451, 1.0248711109161377, 0.19108428061008453, 0.015262888744473457, 1.2312182188034058, -8.547886848449707, -2.166818141937256, 0.007297515869140625, -10.70740795135498, 5975)
(-0.5071398019790649, 4.503526210784912, 0.0, 0.0, 0.0, 0.0, -0.381519079208374, 1.4807404279708862, 0.0, 3.0428388118743896, -27.021156311035156, 0.0, 1000, 1000, 1000, 1000, -0.23064374923706055, 4.473148345947266, 0.0, -0.5071398019790649, 5.83812952041626, 1.027307391166687, 0.1922828108072281, 0.015311826951801777, 1.234902024269104, -8.550568580627441, -2.1767938137054443, 0.006038761232048273, -10.72132396697998, 5980)
(-0.5084473490715027, 4.504627704620361, 0.0, 0.0, 0.0, 0.0, -0.3662519156932831, 1.4807404279708862, 0.0, 3.0506839752197266, -27.027767181396484, 0.0, 1000, 1000, 1000, 1000, -0.24713659286499023, 4.538902759552002, 0.0, -0.5084473490715027, 5.842920303344727, 1.0250808000564575, 0.19347873330116272, 0.013804045505821705, 1.2323635816574097, -8.552552223205566, -2.186771869659424, 0.005075776483863592, -10.734248161315918, 5985)
(-0.5096299648284912, 4.504428863525391, 0.0, 0.0, 0.0, 0.0, -0.3662519156932831, 1.5418092012405396, 0.0, 3.0577797889709473, -27.026573181152344, 0.0, 1000, 1000, 1000, 1000, -0.18596410751342773, 4.490342617034912, 0.0, -0.5096299648284912, 5.847908973693848, 1.0272095203399658, 0.19467712938785553, 0.013823442161083221, 1.2357101440429688, -8.570514678955078, -2.196770668029785, -0.0011656880378723145, -10.768450736999512, 5990)
(-0.5106558203697205, 4.505269527435303, 0.0, 0.0, 0.0, 0.0, -0.3662519156932831, 1.4960076808929443, 0.0, 3.063934803009033, -27.0316162109375, 0.0, 1000, 1000, 1000, 1000, -0.10878276824951172, 4.529415130615234, 0.0, -0.5106558203697205, 5.852736949920654, 1.0290560722351074, 0.19587770104408264, 0.013747753575444221, 1.238681435585022, -8.558287620544434, -2.2067553997039795, 0.0029685378540307283, -10.76207447052002, 5995)
(-0.5115764141082764, 4.505687713623047, 0.0, 0.0, 0.0, 0.0, -0.381519079208374, 1.4960076808929443, 0.0, 3.069458484649658, -27.03412628173828, 0.0, 1000, 1000, 1000, 1000, -0.019079923629760742, 4.516970157623291, 0.0, -0.5115764141082764, 5.85753059387207, 1.0352932214736938, 0.19708552956581116, 0.015139443799853325, 1.2475183010101318, -8.559040069580078, -2.216740846633911, 0.0025691152550280094, -10.773212432861328, 6000)
(-0.5125911831855774, 4.505382537841797, 0.0, 0.0, 0.0, 0.0, -0.381519079208374, 1.4807404279708862, 0.0, 3.075547218322754, -27.03229522705078, 0.0, 1000, 1000, 1000, 1000, -0.06708192825317383, 4.497038841247559, 0.0, -0.5125911831855774, 5.862198829650879, 1.0371198654174805, 0.1982955038547516, 0.01499133836477995, 1.2504067420959473, -8.553910255432129, -2.2267203330993652, 0.004150605294853449, -10.776480674743652, 6005)
(-0.5132814645767212, 4.505557060241699, 0.0, 0.0, 0.0, 0.0, -0.3357175588607788, 1.4196717739105225, 0.0, 3.079688787460327, -27.033342361450195, 0.0, 1000, 1000, 1000, 1000, -0.020132064819335938, 4.5210394859313965, 0.0, -0.5132814645767212, 5.866600513458252, 1.024621844291687, 0.19949090480804443, 0.010075765661895275, 1.2341885566711426, -8.535903930664062, -2.2366790771484375, 0.009945225901901722, -10.762638092041016, 6010)
