
(1.7581419944763184, -5.000833511352539, 0.0, 1000, 1000, 1000, 1000)
(2.496141195297241, -4.901183128356934, 0.0, 1000, 1000, 1000, 1000)
(3.200838804244995, -4.9183573722839355, 0.0, 1000, 1000, 1000, 1000)
(3.630462646484375, -4.655509948730469, 0.0, 1000, 1000, 1000, 1000)
(3.4336183071136475, -4.427310943603516, 0.0, 1000, 1000, 1000, 1000)
(3.1882197856903076, -4.38441801071167, 0.0, 1000, 1000, 1000, 1000)
(3.0710723400115967, -4.540996074676514, 0.0, 1000, 1000, 1000, 1000)
(3.2249181270599365, -4.404835224151611, 0.0, 1000, 1000, 1000, 1000)
(3.1060585975646973, -3.962536334991455, 0.0, 1000, 1000, 1000, 1000)
(3.0642101764678955, -3.4062676429748535, 0.0, 1000, 1000, 1000, 1000)
(2.960139751434326, -3.109370231628418, 0.0, 1000, 1000, 1000, 1000)
(2.635744571685791, -2.9853553771972656, 0.0, 1000, 1000, 1000, 1000)
(2.0475924015045166, -3.5375797748565674, 0.0, 1000, 1000, 1000, 1000)
(1.774741768836975, -3.3764772415161133, 0.0, 1000, 1000, 1000, 1000)
(0.9651727080345154, -3.0697450637817383, 0.0, 1000, 1000, 1000, 1000)
(0.2716972231864929, -2.982414722442627, 0.0, 1000, 1000, 1000, 1000)
(-0.2804579734802246, -3.145747661590576, 0.0, 1000, 1000, 1000, 1000)
(-0.6452222466468811, -4.012524127960205, 0.0, 1000, 1000, 1000, 1000)
(-0.9881406426429749, -4.29547119140625, 0.0, 1000, 1000, 1000, 1000)
(-1.3733587265014648, -4.747603416442871, 0.0, 1000, 1000, 1000, 1000)
(-1.6783010959625244, -4.871244430541992, 0.0, 1000, 1000, 1000, 1000)
(-1.6673572063446045, -4.989521503448486, 0.0, 1000, 1000, 1000, 1000)
(-1.899933099746704, -5.005860328674316, 0.0, 1000, 1000, 1000, 1000)
(-2.207580327987671, -5.014606475830078, 0.0, 1000, 1000, 1000, 1000)
(-2.464601993560791, -5.188232898712158, 0.0, 1000, 1000, 1000, 1000)
(-2.5052454471588135, -5.771555423736572, 0.0, 1000, 1000, 1000, 1000)
(-2.3054184913635254, -5.473897933959961, 0.0, 1000, 1000, 1000, 1000)
(-2.1671977043151855, -5.448044300079346, 0.0, 1000, 1000, 1000, 1000)
(-2.352452039718628, -5.724095821380615, 0.0, 1000, 1000, 1000, 1000)
(-2.5114409923553467, -5.670286178588867, 0.0, 1000, 1000, 1000, 1000)
(-2.573014497756958, -5.793247222900391, 0.0, 1000, 1000, 1000, 1000)
(-2.2636871337890625, -6.043751239776611, 0.0, 1000, 1000, 1000, 1000)
(-2.214205265045166, -6.244691848754883, 0.0, 1000, 1000, 1000, 1000)
(-2.5010249614715576, -6.185306549072266, 0.0, 1000, 1000, 1000, 1000)
(-2.727848529815674, -6.1105055809021, 0.0, 1000, 1000, 1000, 1000)
(-2.946450710296631, -6.166948318481445, 0.0, 1000, 1000, 1000, 1000)
(-3.13299298286438, -6.237879753112793, 0.0, 1000, 1000, 1000, 1000)
(-2.713236093521118, -6.548704147338867, 0.0, 1000, 1000, 1000, 1000)
(-2.9139328002929688, -6.803272247314453, 0.0, 1000, 1000, 1000, 1000)
(-2.96232271194458, -6.786531925201416, 0.0, 1000, 1000, 1000, 1000)
(-2.9323713779449463, -6.454437255859375, 0.0, 1000, 1000, 1000, 1000)
(-2.9406161308288574, -6.3678154945373535, 0.0, 1000, 1000, 1000, 1000)
(-3.1265063285827637, -6.858463287353516, 0.0, 1000, 1000, 1000, 1000)
(-3.4200329780578613, -6.5612263679504395, 0.0, 1000, 1000, 1000, 1000)
(-3.4797756671905518, -5.827517509460449, 0.0, 1000, 1000, 1000, 1000)
(-3.2982819080352783, -5.896132469177246, 0.0, 1000, 1000, 1000, 1000)
(-3.1587793827056885, -5.857487678527832, 0.0, 1000, 1000, 1000, 1000)
(-3.135118007659912, -5.7512102127075195, 0.0, 1000, 1000, 1000, 1000)
(-3.221912145614624, -5.767564296722412, 0.0, 1000, 1000, 1000, 1000)
(-3.5384936332702637, -5.984438419342041, 0.0, 1000, 1000, 1000, 1000)
(-3.594071626663208, -5.914861679077148, 0.0, 1000, 1000, 1000, 1000)
(-3.6733953952789307, -6.386648654937744, 0.0, 1000, 1000, 1000, 1000)
(-3.4941704273223877, -5.968492031097412, 0.0, 1000, 1000, 1000, 1000)
(-3.1795058250427246, -5.348313331604004, 0.0, 1000, 1000, 1000, 1000)
(-3.51875638961792, -5.20911979675293, 0.0, 1000, 1000, 1000, 1000)
(-4.010806083679199, -5.489356994628906, 0.0, 1000, 1000, 1000, 1000)
(-4.595108985900879, -5.1197028160095215, 0.0, 1100, 1100, 1100, 1103)
(-4.33528470993042, -4.873217582702637, 0.0, 1100, 1150, 1100, 1125)
(-3.693147897720337, -5.464164733886719, 0.0, 1100, 1161, 1131, 1161)
(-3.674628496170044, -6.1409077644348145, 0.0, 1128, 1213, 1143, 1162)
(-4.234018802642822, -6.267664909362793, 0.0, 1118, 1198, 1166, 1188)
(-4.506132125854492, -5.702151775360107, 0.0, 1139, 1218, 1160, 1185)
(-4.962109565734863, -7.456188678741455, 0.0, 1142, 1201, 1171, 1203)
(-3.5378308296203613, -7.28621768951416, 0.0, 1171, 1216, 1170, 1214)
(-1.8613860607147217, -6.65882682800293, 0.0, 1144, 1226, 1200, 1216)
(-2.6919217109680176, -4.7735395431518555, 0.0, 1122, 1209, 1224, 1247)
(-3.725492238998413, -5.213101863861084, 0.0, 1189, 1269, 1226, 1259)
(-4.161651134490967, -6.342788219451904, 0.0, 1256, 1322, 1271, 1309)
(-3.4469051361083984, -5.512523651123047, 0.0, 1249, 1353, 1314, 1363)
(-2.6248605251312256, -2.981616735458374, 0.0, 1333, 1432, 1340, 1397)
(-1.7450590133666992, -2.0165255069732666, 0.0, 1381, 1453, 1384, 1416)
(-2.1272034645080566, -4.376414775848389, 0.0, 1418, 1501, 1429, 1474)
(-2.662355899810791, -6.246535301208496, 0.0, 1471, 1513, 1430, 1445)
(-2.7789032459259033, -1.9905893802642822, 0.0, 1391, 1543, 1418, 1497)
(-2.1253650188446045, -2.264726400375366, 0.0, 1447, 1520, 1396, 1487)
(0.379192054271698, 0.5500090718269348, 0.0, 1422, 1488, 1441, 1499)
(0.5527775883674622, 2.189094305038452, 0.0, 1372, 1475, 1461, 1541)
(-0.10765068233013153, -0.3197576403617859, 0.0, 1422, 1527, 1406, 1495)
(-0.8165273070335388, 0.8643882870674133, 0.0, 1372, 1485, 1445, 1549)
(-0.6714882254600525, 1.993506669998169, 0.0, 1432, 1496, 1423, 1499)
(-1.3456705808639526, 0.24469499289989471, 0.0, 1376, 1467, 1459, 1548)
(0.20080681145191193, 3.6727426052093506, 0.0, 1399, 1483, 1433, 1535)
(-0.7027799487113953, -6.084949493408203, 0.0, 1396, 1457, 1470, 1527)
(-1.61094069480896, -5.631366729736328, 0.0, 1396, 1497, 1440, 1521)
(-0.4737430810928345, 1.2524120807647705, 0.0, 1392, 1475, 1447, 1536)
(0.3476879298686981, 4.1974945068359375, 0.0, 1433, 1518, 1406, 1497)
(0.5904127359390259, 8.249171257019043, 0.0, 1388, 1529, 1422, 1566)
(1.719628095626831, 3.566453695297241, 0.0, 1439, 1503, 1466, 1598)
(0.5737512111663818, 4.536801338195801, 0.0, 1458, 1554, 1443, 1535)
(-0.5505507588386536, -10.409133911132812, 0.0, 1410, 1504, 1510, 1570)
(-2.3318397998809814, -4.509649276733398, 0.0, 1400, 1527, 1486, 1577)
(-2.8345420360565186, -4.614549160003662, 0.0, 1457, 1522, 1473, 1537)
(-2.2510039806365967, -11.364338874816895, 0.0, 1485, 1512, 1501, 1491)
(-1.0629428625106812, -5.323294162750244, 0.0, 1437, 1527, 1484, 1542)
(-1.304358959197998, -12.664225578308105, 0.0, 1420, 1497, 1505, 1568)
(-1.7598717212677002, -1.6482343673706055, 0.0, 1427, 1537, 1495, 1531)
(0.8737720847129822, 6.717761039733887, 0.0, 1425, 1536, 1445, 1583)
(0.4051983654499054, 6.821412086486816, 0.0, 1422, 1531, 1466, 1571)
(1.2547996044158936, 0.8468783497810364, 0.0, 1382, 1475, 1507, 1626)
(2.2730391025543213, -1.8732774257659912, 0.0, 1404, 1518, 1483, 1585)
(3.893007516860962, 2.336076498031616, 0.0, 1444, 1530, 1453, 1563)
(0.9683747887611389, -6.41351842880249, 0.0, 1400, 1498, 1490, 1602)
(-2.128615140914917, -7.56018590927124, 0.0, 1407, 1510, 1494, 1580)
(-2.992421865463257, -4.0427680015563965, 0.0, 1415, 1500, 1504, 1571)
(-3.915849447250366, -8.227666854858398, 0.0, 1440, 1523, 1497, 1531)
(-4.051385402679443, -5.747661113739014, 0.0, 1428, 1492, 1521, 1549)
(0.3700876832008362, 3.244868040084839, 0.0, 1403, 1492, 1501, 1593)
(1.887593388557434, 0.7831147313117981, 0.0, 1441, 1520, 1458, 1572)
(3.4386091232299805, -0.48980921506881714, 0.0, 1405, 1497, 1483, 1606)
(4.036532402038574, 5.112404823303223, 0.0, 1423, 1529, 1467, 1575)
(2.6864817142486572, -1.6648082733154297, 0.0, 1485, 1562, 1416, 1528)
(2.973233938217163, 0.415086567401886, 0.0, 1498, 1513, 1445, 1534)
(1.4455418586730957, -1.7683327198028564, 0.0, 1457, 1540, 1476, 1525)
(0.9748722910881042, -7.267366886138916, 0.0, 1473, 1518, 1472, 1535)
(0.7321799397468567, -1.9957530498504639, 0.0, 1451, 1535, 1477, 1539)
(-0.7101268172264099, -5.900831699371338, 0.0, 1438, 1510, 1500, 1554)
(-3.13311767578125, -7.781152248382568, 0.0, 1463, 1549, 1502, 1568)
(-1.5436193943023682, 2.0292270183563232, 0.0, 1525, 1564, 1460, 1533)
(0.46556058526039124, -14.313307762145996, 0.0, 1512, 1515, 1513, 1538)
(1.8143268823623657, -11.457257270812988, 0.0, 1469, 1507, 1556, 1547)
(-1.8760735988616943, -13.519886016845703, 0.0, 1466, 1522, 1525, 1569)
(-2.492945432662964, -3.7210729122161865, 0.0, 1509, 1555, 1508, 1509)
(-0.14092694222927094, 2.054044485092163, 0.0, 1486, 1560, 1465, 1567)
(1.3184216022491455, 8.330156326293945, 0.0, 1481, 1570, 1460, 1567)
(1.7378555536270142, 4.181706428527832, 0.0, 1456, 1549, 1487, 1582)
(0.3297836482524872, -2.145489454269409, 0.0, 1463, 1531, 1522, 1562)
(-2.663583278656006, -5.067487716674805, 0.0, 1463, 1554, 1495, 1566)
(-2.257537364959717, -11.410707473754883, 0.0, 1500, 1562, 1489, 1526)
(-4.091687202453613, -13.0086088180542, 0.0, 1416, 1513, 1557, 1592)
(-2.3542332649230957, -0.2819444537162781, 0.0, 1404, 1501, 1554, 1619)
(1.1028727293014526, -0.4297420382499695, 0.0, 1492, 1540, 1489, 1557)
(1.5056569576263428, 3.024278402328491, 0.0, 1420, 1564, 1497, 1598)
(-0.9294645190238953, -6.3374104499816895, 0.0, 1438, 1519, 1519, 1602)
(-0.6601088643074036, -5.292400360107422, 0.0, 1463, 1539, 1506, 1571)
(-3.2228660583496094, -14.724822998046875, 0.0, 1447, 1495, 1557, 1578)
(-2.4777281284332275, -0.7957975268363953, 0.0, 1477, 1546, 1494, 1560)
(-3.1708314418792725, -7.523496627807617, 0.0, 1462, 1551, 1518, 1547)
(-5.214750289916992, -8.223196029663086, 0.0, 1433, 1543, 1533, 1569)
(-1.2326101064682007, -5.911532878875732, 0.0, 1485, 1542, 1500, 1551)
(1.670421838760376, -7.340318202972412, 0.0, 1502, 1538, 1507, 1531)
(0.941809892654419, -4.294625282287598, 0.0, 1481, 1508, 1520, 1573)
(-2.0678181648254395, -3.435189962387085, 0.0, 1449, 1547, 1510, 1573)
(-0.27660924196243286, 1.9679977893829346, 0.0, 1496, 1569, 1471, 1543)
(-2.9258151054382324, -11.893327713012695, 0.0, 1470, 1513, 1537, 1558)
(-1.9399967193603516, -8.390886306762695, 0.0, 1522, 1513, 1535, 1508)
(0.8499018549919128, 7.274786949157715, 0.0, 1414, 1542, 1494, 1632)
(1.9029160737991333, 7.540322303771973, 0.0, 1458, 1540, 1486, 1599)
(3.0048680305480957, 4.277748107910156, 0.0, 1476, 1550, 1475, 1578)
(1.7468154430389404, -3.503002405166626, 0.0, 1455, 1544, 1512, 1571)
(1.1577271223068237, -8.096320152282715, 0.0, 1421, 1503, 1548, 1606)
(0.1442423015832901, -2.3122715950012207, 0.0, 1511, 1555, 1474, 1542)
(-1.2799850702285767, -0.49551934003829956, 0.0, 1505, 1570, 1464, 1539)
(-0.11183784902095795, -2.98201847076416, 0.0, 1462, 1533, 1512, 1575)
(-0.6720886826515198, -3.1631224155426025, 0.0, 1497, 1534, 1509, 1538)
(-0.8310981392860413, -4.2321038246154785, 0.0, 1463, 1537, 1520, 1558)
(1.1315149068832397, -2.8219141960144043, 0.0, 1484, 1535, 1502, 1561)
